title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Return http adapter by default,2019-11-01T07:30:36Z,2020-07-02T17:29:38Z,2020-07-02T17:29:38Z,5,,5865.983888888889,3,83,Merged
Export the version in axios object,2019-11-06T06:44:59Z,,2020-09-03T07:23:11Z,4,,7248.636666666666,6,12,Closed
Experimental http2 adapter,2019-11-06T08:49:24Z,,2020-08-27T19:22:11Z,2,,7090.546388888889,2,907,Closed
use unknown instead of any,2019-11-09T13:20:16Z,,2021-02-08T16:21:13Z,1,,10971.015833333333,1,50,Closed
"Dep updates, update polyfill handling",2019-11-09T22:21:55Z,,2020-08-04T16:40:28Z,7,,6450.309166666667,12,439,Closed
"Fix badge, use master branch",2019-11-11T04:04:31Z,2019-11-16T03:32:38Z,2019-11-16T03:32:38Z,1,,119.46861111111112,1,50,Merged
fixing Travis link,2019-11-11T12:06:28Z,2019-12-09T01:14:52Z,2019-12-09T01:14:53Z,2,,661.14,1,91,Merged
Fix issue #2239: Add a condition to check if status is a function,2019-11-12T07:05:58Z,,2020-05-28T03:51:55Z,6,,4748.765833333333,4,259,Closed
Correctly pass agents to follow-redirects,2019-11-13T04:48:16Z,,2019-11-14T15:47:41Z,3,,34.99027777777778,1,53,Closed
Refine arguments for error interceptors,2019-11-15T00:03:34Z,,2020-01-24T06:46:11Z,2,,1686.7102777777777,1,102,Closed
Update 'geturi' method for more information,2019-11-16T07:47:19Z,,2021-02-16T18:24:24Z,1,,11002.618055555555,3,313,Closed
fix: URL encoding on values,2019-11-21T15:31:05Z,,2020-05-27T12:41:58Z,2,,4509.181388888889,2,439,Closed
fix issue #2567 Rewrite the 'utils.deepMerge()' method,2019-11-25T07:16:15Z,,2020-06-15T08:33:20Z,5,,4873.284722222223,3,123,Closed
Fix CI build failure,2019-11-25T12:01:01Z,2019-11-26T19:09:43Z,2019-11-26T19:09:43Z,1,,31.145,1,220,Merged
"Remove 'includes' API, fix CI build failure",2019-11-27T06:42:28Z,2019-12-09T02:28:38Z,2019-12-09T02:28:38Z,8,,283.76944444444445,1,270,Merged
fix: fix ignore set withCredentials false,2019-12-02T11:12:19Z,2019-12-09T07:52:46Z,2019-12-09T07:52:46Z,2,,164.67416666666668,1,240,Merged
Adding form-data support,2019-12-04T20:43:42Z,,2020-02-29T11:45:45Z,1,,2079.034166666667,2,258,Closed
Fix issue #2587 Default config keys,2019-12-04T20:47:00Z,,2020-02-15T10:54:29Z,6,,1742.1247222222223,2,245,Closed
Fixing unit test failure in Windows OS,2019-12-12T02:23:14Z,2020-02-15T11:03:35Z,2020-02-15T11:03:35Z,2,,1568.6725,1,406,Merged
fix(index.d.ts): fix ResponseEncoding  type,2019-12-24T04:05:13Z,,2021-02-05T05:56:33Z,2,,9817.855555555556,1,25,Closed
Updating docs to clarify config precedence behavior,2019-12-30T22:04:00Z,,2021-03-16T15:51:03Z,2,,10601.784166666666,1,291,Closed
Let's release v1.0.0.,2020-01-02T19:15:34Z,,2020-04-25T17:35:37Z,1,,2734.3341666666665,4,2018,Closed
Integrate with gitpod,2020-01-03T13:40:59Z,2021-02-17T06:28:00Z,2021-02-17T06:28:00Z,1,,9856.783611111112,2,607,Merged
Fixing typo in CHANGELOG.md,2020-01-04T17:19:35Z,2020-01-07T16:31:55Z,2020-01-07T16:31:55Z,1,APPROVED,71.20555555555555,1,331,Merged
Adding axios headers,2020-01-09T14:33:32Z,,2020-10-07T06:13:03Z,6,,6519.658611111111,2,388,Closed
Fix merging of params,2020-01-12T22:15:45Z,2020-02-15T05:36:52Z,2020-02-15T05:36:53Z,7,,799.3519444444445,3,562,Merged
Adding option to disable automatic decompression,2020-01-13T18:01:59Z,2020-03-06T14:01:59Z,2020-03-06T14:01:59Z,4,,1268.0,4,827,Merged
Fixing issue for HEAD method and gziped repsonse,2020-01-15T09:09:23Z,2020-02-15T10:10:59Z,2020-02-15T10:10:59Z,1,,745.0266666666666,1,52,Merged
Allow baseURL to contain GET query parameters,2020-01-15T19:29:30Z,,2021-02-12T11:16:52Z,2,,9447.789444444445,3,79,Closed
Fix regular expressions in `isValidXss`,2020-01-16T15:56:14Z,,2020-01-22T02:31:20Z,3,,130.585,2,530,Closed
Remove unnecessary XSS check introduced by #2451,2020-01-20T14:08:04Z,2020-01-20T16:20:34Z,2020-01-20T16:20:34Z,1,,2.2083333333333335,4,206,Merged
Compatible with follow-redirect aborts the request,2020-01-25T07:13:23Z,2020-02-15T05:41:09Z,2020-02-15T05:41:09Z,1,,502.4627777777778,2,458,Merged
Add test for redirecting with too large response,2020-01-27T15:17:33Z,2020-02-29T11:54:42Z,2020-02-29T11:54:42Z,3,,788.6191666666666,1,28,Merged
issue#2609 | Sasha | predictable axios requests,2020-01-30T15:35:25Z,2021-03-01T09:11:36Z,2021-03-01T09:11:36Z,47,,9497.603055555555,5,177,Merged
"Adding test code for ""Options of Http Method""",2020-02-09T09:42:35Z,,2020-10-24T11:50:58Z,1,,6194.139722222222,2,53,Closed
Checking if json string is valid,2020-02-09T09:46:12Z,,2021-09-05T10:16:37Z,1,,13776.506944444445,1,227,Closed
Remove axios.all() and axios.spread() from Readme.md,2020-02-09T14:38:42Z,2020-05-27T17:43:09Z,2020-05-27T17:43:09Z,4,,2595.0741666666668,1,80,Merged
Refine arguments' types for error interceptors,2020-02-10T16:02:09Z,,2021-09-16T18:45:28Z,3,,14018.721944444444,1,42,Closed
Fix default custom properties are ignored,2020-02-15T10:51:41Z,,2020-06-15T08:30:55Z,1,,2901.653888888889,2,42,Closed
Add `onUploadProgress` and `onDownloadProgress` are browser only,2020-02-18T08:57:59Z,2020-02-26T02:28:50Z,2020-02-26T02:28:50Z,1,,185.51416666666665,1,133,Merged
Fixing an issue that type 'null' is not assignable to validateStatus,2020-02-24T13:45:49Z,2020-05-27T17:18:29Z,2020-05-27T17:18:29Z,1,,2235.5444444444443,1,594,Merged
Update ' sign to ` in proxy spec,2020-02-25T09:03:22Z,2020-02-25T15:05:52Z,2020-02-25T15:05:52Z,1,,6.041666666666667,1,13,Merged
Add independent `maxBodyLength` option,2020-02-26T04:21:56Z,2020-03-06T13:55:19Z,2020-03-06T13:55:20Z,19,,225.55638888888888,7,214,Merged
Update README.md with standard words,2020-02-28T20:44:45Z,,2020-05-27T17:18:11Z,1,,2132.557222222222,1,178,Closed
Updating axios in types to be lower case,2020-03-04T09:11:01Z,2020-10-27T12:36:33Z,2020-10-27T12:36:33Z,2,APPROVED,5691.425555555556,1,207,Merged
Updating documentation for usage form-data,2020-03-06T10:18:53Z,2020-04-05T10:01:39Z,2020-04-05T10:01:39Z,1,,719.7127777777778,1,77,Merged
Don't drop ERR_FR_REDIRECTION_FAILURE #2811,2020-03-10T17:53:32Z,,2021-09-05T10:25:58Z,8,,13048.540555555555,1,170,Closed
Refactor mergeConfig without utils.deepMerge,2020-03-24T15:16:08Z,2020-06-08T18:52:45Z,2020-06-08T18:52:47Z,5,APPROVED,1827.6102777777778,10,1474,Merged
Fixing sometimes response.data is string instead of object,2020-03-25T22:33:33Z,,2021-09-06T12:12:49Z,4,,12709.654444444444,6,338,Closed
Fixing 'progressEvent' type,2020-03-26T12:11:17Z,2020-03-28T09:51:43Z,2020-03-28T09:51:43Z,1,,45.67388888888889,2,142,Merged
Make default transformResponse parse JSON more properly,2020-03-28T13:27:54Z,,2021-09-16T18:45:43Z,2,,12893.296944444444,6,611,Closed
Fix broken timeout behavior in Node.js environment,2020-04-04T22:34:10Z,,2021-09-16T18:45:59Z,11,,12716.196944444444,2,399,Closed
Update README.md for `data`,2020-04-11T12:20:27Z,2020-05-27T17:26:14Z,2020-05-27T17:26:14Z,2,,1109.096388888889,1,467,Merged
Removing 2 unneeded functions from the httpAdapter,2020-04-13T04:28:42Z,,2021-09-07T18:30:49Z,1,,12302.035277777777,1,82,Closed
Update README.md about validateStatus,2020-04-14T04:16:32Z,,2020-04-20T00:47:31Z,1,,140.51638888888888,1,69,Closed
Update README.md about validateStatus,2020-04-20T00:48:36Z,2020-04-22T13:59:26Z,2020-04-22T13:59:26Z,1,APPROVED,61.18055555555556,1,143,Merged
Leave traces about 'content-encoding',2020-04-24T10:41:20Z,,2020-04-24T13:20:08Z,1,,2.6466666666666665,1,831,Closed
Documentation update to clear up ambiguity in code examples,2020-04-24T14:59:44Z,2020-05-05T11:44:08Z,2020-05-05T11:44:08Z,1,,260.74,1,209,Merged
Fixing... whitespace,2020-05-01T19:12:42Z,,2020-05-03T11:27:56Z,1,,40.25388888888889,0,14,Closed
Adding a type guard for `AxiosError`,2020-05-06T07:46:41Z,2020-11-03T08:01:08Z,2020-11-03T08:01:08Z,7,APPROVED,4344.240833333333,7,316,Merged
Adding HTTP status code to error.toJSON,2020-05-08T13:23:00Z,2021-09-05T11:45:24Z,2021-09-05T11:45:24Z,2,,11638.373333333333,4,3913,Merged
Change headers type to string record,2020-06-13T08:35:00Z,2021-09-05T12:14:13Z,2021-09-05T12:14:13Z,1,,10779.65361111111,1,60,Merged
Add GitHub actions to close invalid issues,2020-06-13T13:12:40Z,2020-06-17T16:54:10Z,2020-06-17T16:54:10Z,1,,99.69166666666666,7,725,Merged
Add GitHub actions to close stale issues/prs,2020-06-17T14:29:03Z,2020-06-17T17:25:12Z,2020-06-17T17:25:12Z,1,,2.9358333333333335,1,285,Merged
add table of content (preview),2020-06-22T17:36:03Z,2020-06-25T16:41:11Z,2020-06-25T16:41:11Z,3,APPROVED,71.08555555555556,1,89,Merged
Protocol not parsed when setting proxy config from env vars,2020-06-27T00:08:39Z,2020-12-03T07:36:51Z,2020-12-03T07:36:51Z,6,APPROVED,3823.47,5,920,Merged
Adding description about Global axios defaults & Config order of prec…,2020-07-07T17:11:35Z,,2021-03-16T15:54:38Z,7,,6046.7175,1,500,Closed
Throw better error if url doesnt exist,2020-07-09T00:08:19Z,,2021-09-07T18:53:41Z,1,,10218.756111111112,1,99,Closed
Support custom DNS lookup function,2020-07-22T09:39:09Z,,2021-09-16T19:01:14Z,2,,10113.368055555555,3,1780,Closed
Fixing Cancel' signature. (#3152),2020-07-27T06:55:26Z,2021-12-22T18:30:51Z,2021-12-22T18:30:51Z,4,,12323.590277777777,1,131,Merged
Fix transport bug,2020-07-31T14:28:24Z,,2021-09-16T19:02:45Z,1,,9892.5725,1,381,Closed
Fixing an issue that type 'null' and 'undefined' is not assignable to validateStatus when typescript strict option is enabled,2020-08-14T14:11:25Z,2020-10-20T06:04:45Z,2020-10-20T06:04:45Z,3,APPROVED,1599.888888888889,2,352,Merged
Fixing ProgressEvent type definitions so that Axios doesn't have to depend on lib dom (Fixes #3219),2020-08-25T15:13:50Z,,2020-10-07T06:04:08Z,6,,1022.8383333333334,1,802,Closed
Fixing node types,2020-08-30T14:08:17Z,2020-10-01T07:42:10Z,2020-10-01T07:42:10Z,1,,761.5647222222223,1,134,Merged
"docs: Fix simple typo, existant -> existent",2020-09-02T20:18:23Z,2020-09-12T04:29:35Z,2020-09-12T04:29:36Z,1,,224.18666666666667,1,103,Merged
fix axios.delete ignores config.data,2020-09-12T08:42:25Z,2020-10-01T07:46:33Z,2020-10-01T07:46:33Z,3,,455.06888888888886,2,95,Merged
Fixing requestHeaders.Authorization,2020-09-13T20:31:29Z,2020-09-20T02:19:49Z,2020-09-20T02:19:49Z,4,,149.80555555555554,2,232,Merged
"Revert ""Fixing overwrite Blob/File type as Content-Type in browser.""",2020-09-16T03:23:31Z,2020-10-13T08:19:38Z,2020-10-13T08:19:38Z,2,APPROVED,652.9352777777777,1,39,Merged
Fixed cancelToken leakage; Added AbortController support;,2020-09-28T20:22:36Z,2021-09-16T18:56:55Z,2021-09-16T18:56:55Z,2,,8470.571944444444,9,1129,Merged
Update types check,2020-10-16T09:28:08Z,2021-12-22T18:37:27Z,2021-12-22T18:37:27Z,3,,10377.155277777778,1,173,Merged
Fixing catch..then on examples (README page),2020-10-21T21:17:49Z,,2021-03-16T15:55:14Z,4,,3498.623611111111,2,522,Closed
use utils.toString instead Object.prototype.toString,2020-10-23T12:17:45Z,,2021-12-22T18:45:17Z,1,,10206.458888888888,1,49,Closed
"Remove the skipping of ""should support sockets"" test",2020-10-25T17:56:27Z,2020-10-30T06:54:42Z,2020-10-30T06:54:43Z,2,APPROVED,108.97083333333333,1,523,Merged
Testing and cleanup of transformResponse,2020-11-01T04:45:47Z,2021-03-24T06:22:03Z,2021-03-24T06:22:03Z,1,APPROVED,3433.6044444444447,2,214,Merged
Update dev dependencies,2020-11-12T04:45:44Z,2020-12-16T08:25:07Z,2020-12-16T08:25:07Z,4,,819.6563888888888,4,746,Merged
Hotfix: Prevent SSRF,2020-11-13T01:48:56Z,2020-11-24T06:44:01Z,2020-11-24T06:44:01Z,3,,268.91805555555555,2,217,Merged
Don't rely on strict mode behaviour for arguments,2020-12-10T16:47:11Z,2021-12-22T18:58:12Z,2021-12-22T18:58:13Z,1,,9050.183611111112,1,1381,Merged
Removing duplicate functionality item in changelog,2021-01-05T06:52:19Z,2021-02-06T15:09:47Z,2021-02-06T15:09:47Z,1,,776.2911111111111,1,73,Merged
Fix the missing launcher,2021-01-11T09:29:05Z,2021-01-29T06:34:50Z,2021-01-29T06:34:50Z,1,APPROVED,429.09583333333336,1,236,Merged
Default headers example AUTH_TOKEN comment,2021-01-11T10:35:57Z,2021-01-12T14:52:43Z,2021-01-12T14:52:43Z,5,APPROVED,28.279444444444444,1,541,Merged
Returned error treated when requesting uncommon URL,2021-01-13T16:49:29Z,2022-03-07T17:53:58Z,2022-03-07T17:53:58Z,3,,10033.074722222222,5,769,Merged
refactor(helpers): optimize the logic of isAxiosError,2021-01-14T02:32:48Z,2021-12-22T19:09:33Z,2021-12-22T19:09:33Z,2,,8224.6125,2,24,Merged
Fixing a typographical error,2021-01-18T07:24:12Z,2021-02-15T13:47:28Z,2021-02-15T13:47:28Z,2,,678.3877777777777,1,30,Merged
Fixed The timeoutErrorMessage property in config not work with Node.js (fixes #3580),2021-01-22T17:37:14Z,2022-01-18T16:40:18Z,2022-01-18T16:40:19Z,1,,8663.051111111112,2,271,Merged
Update upgrade guide for https proxy setting,2021-01-28T18:49:18Z,2021-12-22T19:21:04Z,2021-12-22T19:21:04Z,1,,7872.529444444444,1,137,Merged
Fixing possible runtime error in isAxiosError.js type guard,2021-01-31T08:44:42Z,,2021-12-22T19:22:46Z,1,,7810.634444444445,1,260,Closed
Adding type AxiosInstance Constructor in AxiosStatic,2021-02-01T18:27:03Z,,2021-09-05T10:53:40Z,1,,5176.443611111111,1,257,Closed
Refactored AxiosError to be a constructor; Refactored Cancel [error] to be an AxiosError subclass;,2021-02-13T20:18:01Z,2022-03-10T19:26:56Z,2022-03-10T19:26:56Z,1,,9359.148611111112,29,1149,Merged
"JSON improvements: throw if JSON parsing failed; number, boolean can be passed directly as payload for encoding to JSON #2613, #61, #907",2021-03-19T17:22:55Z,2021-04-19T16:55:35Z,2021-04-19T16:55:35Z,11,,743.5444444444445,14,2926,Merged
Adding ability to omit User-Agent header,2021-03-23T20:15:29Z,2021-03-29T14:47:29Z,2021-03-29T14:47:30Z,2,APPROVED,138.53333333333333,2,585,Merged
Adding body serializer config method,2021-04-05T20:44:26Z,,2021-05-04T18:11:15Z,4,,693.4469444444444,5,613,Closed
Add type for the third parameter to use,2021-04-07T14:37:06Z,,2022-03-07T18:26:35Z,4,,8019.824722222223,1,137,Closed
Update 'getUri' method to use baseURL,2021-04-08T20:00:38Z,2022-03-07T18:09:23Z,2022-03-07T18:09:23Z,1,,7990.145833333333,3,349,Merged
Fixing quadratic runtime and extra memory usage when setting a maxContentLength,2021-04-10T02:55:35Z,2021-05-04T17:48:21Z,2021-05-04T17:48:21Z,1,,590.8794444444444,1,979,Merged
Fixing responseInterceptors are not work when requestInterceptors are asyncronous,2021-04-14T09:13:12Z,,2021-04-28T03:28:02Z,1,,330.2472222222222,2,90,Closed
Adding documentation for the type guard `isAxiosError`,2021-04-25T23:49:45Z,2021-05-04T18:05:05Z,2021-05-04T18:05:06Z,1,APPROVED,210.25555555555556,1,631,Merged
Updating `lib/core/README.md` about Dispatching requests,2021-04-29T23:35:13Z,2021-04-30T07:08:50Z,2021-04-30T07:08:50Z,3,APPROVED,7.560277777777777,1,53,Merged
Adding parseInt to config.timeout,2021-05-04T19:17:33Z,2021-05-06T13:54:22Z,2021-05-06T13:54:22Z,5,APPROVED,42.61361111111111,2,49,Merged
Remove charset in tests,2021-05-21T03:00:21Z,2021-05-21T05:51:31Z,2021-05-21T05:51:32Z,1,APPROVED,2.852777777777778,3,52,Merged
Fixes the sauce labs tests by bumping karma-sauce-launcher,2021-05-26T05:11:30Z,2021-05-27T05:44:43Z,2021-05-27T05:44:43Z,1,APPROVED,24.55361111111111,1,1804,Merged
Fixing README.md ,2021-05-30T06:20:40Z,2021-08-13T12:57:35Z,2021-08-13T12:57:35Z,2,,1806.6152777777777,0,87,Merged
Fix README typo under Request Config,2021-06-05T01:27:33Z,2021-08-13T12:55:01Z,2021-08-13T12:55:01Z,1,,1667.4577777777777,1,88,Merged
Use native `Array.isArray()` in `utils.js`,2021-06-12T19:51:12Z,2021-12-23T16:45:44Z,2021-12-23T16:45:44Z,1,,4652.908888888889,1,146,Merged
Fixing instance data not being applied to request,2021-06-13T19:56:32Z,,2021-12-23T16:51:00Z,1,,4628.9077777777775,2,711,Closed
Adding support for beforeRedirect config option,2021-06-24T00:32:56Z,2022-03-07T17:46:09Z,2022-03-07T17:46:09Z,5,,6161.2202777777775,5,368,Merged
Adding 'responseEncoding' prop missing Typescript,2021-07-20T21:50:44Z,,2021-12-23T17:02:43Z,2,,3739.199722222222,1,104,Closed
Adding restful subpath params support,2021-07-21T14:00:23Z,,2021-11-03T02:21:24Z,1,,2508.3502777777776,4,4,Closed
feat: fix proxy agent,2021-07-23T07:05:10Z,,2021-11-17T03:41:15Z,1,,2804.601388888889,2,145,Closed
Changed the default values of the Accept header,2021-07-25T06:21:16Z,,2021-12-23T17:03:58Z,2,,3634.7116666666666,1,107,Closed
Adding responseEncoding prop type in AxiosRequestConfig,2021-07-28T17:30:10Z,2021-12-23T17:07:47Z,2021-12-23T17:07:47Z,1,,3551.6269444444442,1,424,Merged
README: fixing JSON syntax,2021-08-05T13:18:22Z,2021-08-13T12:45:47Z,2021-08-13T12:45:47Z,1,APPROVED,191.45694444444445,1,43,Merged
fix: response interceptors doesn't work,2021-08-13T10:31:11Z,,2021-11-29T11:47:19Z,3,,2593.268888888889,1,49,Closed
fix typo.,2021-08-16T20:52:34Z,,2021-11-29T11:46:06Z,1,,2510.8922222222222,1,0,Closed
Added errors to be displayed when the query parsing process itself fails.,2021-08-17T18:05:22Z,2022-01-18T16:50:33Z,2022-01-18T16:50:34Z,6,,3694.7530555555554,2,288,Merged
Adding defaultReject feature and _instanceId property (resolves #3984),2021-09-14T08:53:12Z,,2022-05-04T18:11:18Z,8,,5577.301666666666,11,470,Closed
Adding insecureHTTPParser type to AxiosRequestConfig,2021-09-15T20:52:44Z,2021-10-12T07:43:32Z,2021-10-12T07:43:32Z,1,,634.8466666666667,1,53,Merged
The better trim() polyfill.,2021-09-17T11:57:49Z,2022-05-04T18:25:24Z,2022-05-04T18:25:24Z,1,,5502.459722222222,1,863,Merged
Make the code more concise,2021-09-18T13:01:57Z,,2022-05-04T18:28:50Z,7,,5477.448055555556,1,146,Closed
"feat: Add possibility to choose response type based on the response, resolves #4098",2021-10-01T08:58:05Z,,2021-10-11T17:51:14Z,1,,248.88583333333332,4,14,Closed
"Revert ""Improved type-safety for AxiosRequestConfig (#2995)""",2021-10-01T12:46:48Z,,2021-10-04T14:22:36Z,3,,73.59666666666666,2,229,Closed
chore(docs): rename Angular to AngularJS,2021-10-01T13:21:48Z,2021-10-12T08:06:12Z,2021-10-12T08:06:12Z,2,,258.74,1,101,Merged
Distinguish request and response data types,2021-10-01T14:22:50Z,2021-10-06T18:10:01Z,2021-10-06T18:10:01Z,7,,123.7863888888889,1,108,Merged
fix(types): default request headers types,2021-10-01T14:53:49Z,,2021-10-12T07:53:10Z,1,,256.9891666666667,1,562,Closed
Fix types of Axios requst methods,2021-10-04T09:18:55Z,,2021-10-05T07:37:14Z,5,,22.30527777777778,1,95,Closed
fix response headers types,2021-10-04T14:05:42Z,2021-10-07T17:23:29Z,2021-10-07T17:23:29Z,2,,75.29638888888888,1,117,Merged
Test types,2021-10-05T11:20:47Z,2021-10-12T07:53:10Z,2021-10-12T07:53:11Z,3,,164.53972222222222,6,522,Merged
Expand Headers types,2021-10-05T19:18:06Z,2021-11-16T15:06:22Z,2021-11-16T15:06:22Z,2,,1003.8044444444445,1,157,Merged
Fixed TransitionalOptions typings,2021-10-06T13:58:56Z,2021-10-12T07:46:16Z,2021-10-12T07:46:16Z,2,,137.7888888888889,1,128,Merged
Move response type generic to last,2021-10-08T18:17:15Z,,2022-05-09T18:09:31Z,6,,5111.8711111111115,1,672,Closed
revert: change type of AxiosResponse to any,2021-10-13T17:12:01Z,2021-10-22T08:14:23Z,2021-10-22T08:14:24Z,3,,207.03944444444446,2,118,Merged
adding create instance config type as AxiosRequestConfig does not if always,2021-10-15T06:04:18Z,,2022-05-09T18:08:35Z,3,,4956.071388888889,1,380,Closed
Feature proposition data validation,2021-10-20T09:12:47Z,,2022-05-09T18:12:49Z,3,,4833.000555555555,2,63,Closed
Fixing issue #4192 NO_PROXY does not support *.com,2021-10-22T15:21:32Z,,2022-05-05T19:34:30Z,2,,4684.216111111111,2,65,Closed
Add native cookier jar,2021-11-03T01:35:31Z,,2022-05-05T19:27:29Z,1,,4409.866111111111,96,142,Closed
Interceptor clear,2021-11-04T21:44:39Z,2022-05-05T19:31:06Z,2022-05-05T19:31:06Z,3,,4365.774166666667,3,158,Merged
Fixed race condition on immediate requests cancellation,2021-11-12T15:57:57Z,2022-05-09T16:12:29Z,2022-05-09T16:12:29Z,3,,4272.242222222222,2,11,Merged
Fixing request url is not exist,2021-11-21T08:19:36Z,,2021-12-23T08:23:10Z,1,,768.0594444444445,1,69,Closed
add `string[]` to `AxiosRequestHeaders` type,2021-12-10T12:08:48Z,2022-05-16T07:21:56Z,2022-05-16T07:21:56Z,1,,3763.218888888889,1,726,Merged
Expand isAxiosError types,2021-12-21T18:44:54Z,2022-05-12T07:19:07Z,2022-05-12T07:19:07Z,3,,3396.570277777778,1,649,Merged
Feature: adding an adapter that supports HarmonyOS in axios,2021-12-24T06:35:54Z,,2022-05-20T07:10:37Z,6,,3528.578611111111,7,581,Closed
Update interceptor options to extensible,2021-12-30T08:23:03Z,,2022-05-09T16:45:18Z,2,,3128.3708333333334,2,778,Closed
Added a reference to http(s) agent options in README,2022-01-03T09:19:36Z,,2022-05-04T17:29:44Z,1,,2912.168888888889,9,626,Closed
Fixing http tests to avoid hanging when assertions fail,2022-01-31T19:25:29Z,2022-05-04T15:54:14Z,2022-05-04T15:54:14Z,1,,2228.4791666666665,1,1425,Merged
Resolving proxy from env on redirect,2022-01-31T20:28:01Z,2022-05-11T17:24:14Z,2022-05-11T17:24:14Z,8,,2396.9369444444446,3,1762,Merged
Improved FormData support;,2022-02-06T14:11:49Z,2022-03-14T18:22:10Z,2022-03-14T18:22:10Z,6,,868.1725,22,1472,Merged
fix url to defaults.js,2022-03-17T09:23:52Z,2022-05-03T18:35:59Z,2022-05-03T18:35:59Z,1,APPROVED,1137.2019444444445,1,26,Merged
Fixing instance.defaults.headers type,2022-03-29T18:44:04Z,2022-05-09T17:12:53Z,2022-05-09T17:12:53Z,2,,982.4802777777778,2,778,Merged
docs(index.d.ts): add interceptor handles ts declare and customConfig…,2022-04-01T11:30:37Z,,2022-05-20T07:14:37Z,1,,1171.7333333333333,1,232,Closed
Adding HTTP status code for transformResponse,2022-04-04T11:18:28Z,2022-05-09T17:25:16Z,2022-05-09T17:25:16Z,2,,846.1133333333333,5,273,Merged
opt: opt judgment code of cancel,2022-04-06T14:34:21Z,2022-05-03T17:04:58Z,2022-05-03T17:04:58Z,1,APPROVED,650.5102777777778,2,179,Merged
Emphasize the URLSearchParam built-in interface,2022-04-07T18:17:21Z,2022-05-03T17:00:38Z,2022-05-03T17:00:38Z,1,APPROVED,622.7213888888889,1,282,Merged
Removed import of `url` module in browser build due to huge size overhead…,2022-04-08T17:00:52Z,2022-04-26T07:08:49Z,2022-04-26T07:08:49Z,2,,422.1325,6,553,Merged
Update README.md,2022-04-12T03:12:05Z,2022-05-03T16:50:13Z,2022-05-03T16:50:13Z,2,APPROVED,517.6355555555556,1,626,Merged
Updating AxiosError to include stack trace,2022-04-25T19:22:03Z,2022-05-03T16:46:10Z,2022-05-03T16:46:10Z,5,APPROVED,189.40194444444444,2,212,Merged
Fixed FormData posting in browser environment by reverting #3785;,2022-04-26T16:08:51Z,2022-04-27T09:26:53Z,2022-04-27T09:26:53Z,2,,17.300555555555555,2,371,Merged
Fix grammar in README,2022-04-27T19:16:11Z,2022-05-03T16:40:16Z,2022-05-03T16:40:16Z,1,,141.4013888888889,1,33,Merged
fix(type): add AxiosError to AxiosStatic,2022-04-28T21:50:10Z,2022-05-03T16:43:37Z,2022-05-03T16:43:37Z,2,APPROVED,114.89083333333333,1,689,Merged
Include request and config when creating a `CanceledError`.,2022-05-01T01:38:35Z,2022-05-03T18:33:38Z,2022-05-03T18:33:38Z,7,APPROVED,64.9175,3,540,Merged
Axios ES2017,2022-06-14T21:24:34Z,2022-06-18T09:19:27Z,2022-06-18T09:19:27Z,2,,83.91472222222222,125,284,Merged
fix: delete redundant code,2022-06-15T15:12:14Z,2022-07-27T17:09:08Z,2022-07-27T17:09:08Z,1,APPROVED,1009.9483333333334,1,90,Merged
refactor: increase code readability,2022-06-16T22:25:43Z,,2022-06-17T19:13:14Z,6,,20.791944444444443,3,92,Closed
Fixed a regression bug with unsubscribing from cancel token & signal inside http adapter;,2022-06-28T15:16:07Z,2022-09-14T19:24:23Z,2022-09-14T19:24:23Z,1,APPROVED,1876.1377777777777,2,0,Merged
fix(adapters/http): remove repeated compression algorithm from header,2022-06-28T19:40:26Z,2022-09-14T19:28:09Z,2022-09-14T19:28:09Z,1,APPROVED,1871.7952777777778,1,78,Merged
Fix markup for note in README,2022-06-30T13:09:11Z,2022-09-14T19:32:23Z,2022-09-14T19:32:23Z,1,APPROVED,1830.3866666666668,1,69,Merged
"Fix typo and formatting, add colons",2022-07-15T13:48:27Z,2022-09-15T05:21:41Z,2022-09-15T05:21:41Z,1,APPROVED,1479.5538888888889,1,212,Merged
chore:  fix example access exception,2022-07-17T07:37:47Z,,2022-09-26T18:09:32Z,1,,1714.5291666666667,1,329,Closed
Typings: SerializerOptions.indexes allows `boolean | null | undefined`,2022-07-18T16:06:03Z,2022-09-26T18:26:32Z,2022-09-26T18:26:32Z,1,APPROVED,1682.3413888888888,1,265,Merged
fix: loosing request header (#4858),2022-07-21T01:47:04Z,2022-09-26T19:05:57Z,2022-09-26T19:05:57Z,1,APPROVED,1625.3147222222221,3,550,Merged
Require interceptors to return values,2022-07-22T15:58:35Z,2022-09-26T19:11:30Z,2022-09-26T19:11:30Z,1,APPROVED,1587.2152777777778,2,364,Merged
chore: simplify the import path of AxiosError,2022-07-23T03:05:51Z,2022-09-26T19:16:44Z,2022-09-26T19:16:44Z,1,APPROVED,1576.181388888889,1,40,Merged
Fix TypeScript exports,2022-07-26T13:39:30Z,2022-09-28T18:30:22Z,2022-09-28T18:30:22Z,1,,1540.8477777777778,3,790,Merged
feat: add enum containing Http Status Codes to typings.,2022-08-05T09:43:44Z,2022-09-28T18:42:01Z,2022-09-28T18:42:01Z,1,APPROVED,1304.971388888889,1,111,Merged
fix: removed unused imports,2022-08-14T16:50:17Z,2022-09-28T18:57:06Z,2022-09-28T18:57:06Z,1,,1082.1136111111111,1,52,Merged
