title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
feat: summarize model customization,2024-09-13T13:28:54Z,2024-09-14T06:18:25Z,2024-09-14T06:18:25Z,5,,16.825277777777778,22,1981,Merged
Add a space between model and provider in ModelSelector to improve readability.,2024-09-13T19:23:53Z,2024-09-14T01:57:52Z,2024-09-14T01:57:52Z,1,,6.566388888888889,1,1609,Merged
feat: menual regen title,2024-09-13T23:46:13Z,2024-09-14T10:10:32Z,2024-09-14T10:10:32Z,1,,10.405277777777778,21,1091,Merged
feat fork,2024-09-14T06:21:26Z,2024-09-18T07:04:27Z,2024-09-18T07:04:27Z,5,,96.71694444444445,5,1872,Merged
fix: #5429 Anthropic authentication_error CORS,2024-09-14T08:07:47Z,2024-09-15T02:07:24Z,2024-09-15T02:07:24Z,1,,17.99361111111111,1,1590,Merged
fix: config hydration and default model forced to set gpt-3.5-turbo,2024-09-15T18:18:08Z,2024-09-18T07:26:47Z,2024-09-18T07:26:47Z,2,,61.14416666666666,2,2020,Merged
add tts,2024-09-18T05:38:46Z,2024-09-18T07:42:16Z,2024-09-18T07:42:16Z,6,,2.058333333333333,28,1927,Merged
fix: Avoid fetching prompts.json serverside,2024-09-18T16:12:04Z,2024-09-19T01:50:21Z,2024-09-19T01:50:21Z,2,,9.638055555555555,1,1658,Merged
修正了typo，WHITE_WEBDEV_ENDPOINTS -> WHITE_WEBDAV_ENDPOINTS,2024-09-19T03:21:08Z,2024-09-19T06:26:49Z,2024-09-19T06:26:49Z,4,,3.0947222222222224,6,1741,Merged
add fanyi add top tip,2024-09-19T09:00:08Z,2024-09-25T07:46:21Z,2024-09-25T07:46:21Z,9,APPROVED,142.77027777777778,32,1176,Merged
Fix code duplication,2024-09-23T03:40:01Z,2024-09-23T08:06:59Z,2024-09-23T08:06:59Z,4,,4.4494444444444445,1,1615,Merged
Fix plugin css,2024-09-23T06:24:47Z,2024-09-24T02:23:06Z,2024-09-24T02:23:06Z,3,,19.971944444444443,2,1930,Merged
add buildin plugin,2024-09-23T12:01:49Z,2024-09-24T09:28:48Z,2024-09-24T09:28:48Z,4,,21.44972222222222,3,1798,Merged
Config artifacts,2024-09-24T07:25:43Z,2024-09-24T09:27:33Z,2024-09-24T09:27:33Z,2,,2.0305555555555554,4,1945,Merged
✨ feat(chat): 对话的时候，在工具栏直接显示当前模型的名称,2024-09-24T07:53:17Z,,2024-09-24T09:00:08Z,1,,1.1141666666666667,1,1738,Closed
support tauri-v2,2024-09-24T10:55:31Z,2024-09-24T15:39:10Z,2024-09-24T15:39:10Z,11,CHANGES_REQUESTED,4.7275,11,2064,Merged
Feature play audio and video,2024-09-24T10:55:41Z,2024-09-24T14:03:55Z,2024-09-24T14:03:55Z,1,,3.1372222222222224,1,1669,Merged
fix: prevent title update on invalid message response,2024-09-24T16:38:25Z,2024-09-25T02:53:00Z,2024-09-25T02:53:00Z,2,,10.243055555555555,1,1622,Merged
google api using `x-goog-api-key` header,2024-09-26T15:22:40Z,2024-09-27T03:04:10Z,2024-09-27T03:04:10Z,1,,11.691666666666666,3,1176,Merged
Hotfix/plugin opration,2024-09-27T05:35:53Z,2024-09-29T08:15:02Z,2024-09-29T08:15:02Z,2,,50.6525,2,2029,Merged
docs: Hotfix/upstream sync doc update,2024-09-27T08:52:45Z,2024-09-27T12:36:17Z,2024-09-27T12:36:17Z,3,,3.7255555555555557,3,1778,Merged
fix: default model,2024-09-27T09:01:27Z,2024-09-27T13:13:26Z,2024-09-27T13:13:26Z,2,,4.199722222222222,1,1520,Merged
fix quoteEnd extract regex,2024-09-29T14:33:52Z,2024-09-30T05:06:53Z,2024-09-30T05:06:53Z,1,,14.550277777777778,1,1798,Merged
