title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
add openai api base support ,2023-04-14T01:52:33Z,,2023-04-15T01:57:37Z,1,REVIEW_REQUIRED,24.084444444444443,0,2420,Closed
fix misspelling,2023-04-14T02:00:23Z,2023-04-14T06:37:08Z,2023-04-14T06:37:08Z,1,REVIEW_REQUIRED,4.6125,1,2537,Merged
Update .env.template,2023-04-14T02:43:08Z,,2023-04-14T11:12:25Z,1,REVIEW_REQUIRED,8.488055555555556,1,2511,Closed
command clone github repository,2023-04-14T02:43:59Z,2023-04-15T17:19:48Z,2023-04-15T17:19:48Z,3,REVIEW_REQUIRED,38.596944444444446,7,2692,Merged
"Fix unused code, indentation, f-strings and conditions in scripts/main",2023-04-14T02:55:23Z,,2023-04-14T20:55:30Z,3,REVIEW_REQUIRED,18.001944444444444,1,1013,Closed
Improve Dockerfile with best practices and optimizations,2023-04-14T02:56:47Z,2023-04-14T06:25:04Z,2023-04-14T06:25:04Z,2,REVIEW_REQUIRED,3.471388888888889,1,1768,Merged
[environments] add devcontainer config,2023-04-14T03:07:21Z,2023-04-14T06:28:39Z,2023-04-14T06:28:39Z,2,REVIEW_REQUIRED,3.355,3,2767,Merged
.env,2023-04-14T03:18:24Z,,2023-04-14T06:22:00Z,1,REVIEW_REQUIRED,3.06,1,2463,Closed
beggining to add docstrings to file_operations,2023-04-14T03:24:32Z,,2023-06-14T23:00:48Z,1,REVIEW_REQUIRED,1483.6044444444444,5,2430,Closed
fix: remove duplicate debug mode logger,2023-04-14T03:30:52Z,2023-04-14T06:15:47Z,2023-04-14T06:15:47Z,1,REVIEW_REQUIRED,2.748611111111111,1,2842,Merged
Don't incapacitate yourself!,2023-04-14T04:30:28Z,2023-04-17T15:27:53Z,2023-04-17T15:27:53Z,7,REVIEW_REQUIRED,82.95694444444445,3,1794,Merged
Resolving Unicode encoding issues,2023-04-14T04:45:54Z,2023-04-14T06:23:05Z,2023-04-14T06:23:05Z,1,REVIEW_REQUIRED,1.6197222222222223,1,2411,Merged
Use `async`/`await` where applicable,2023-04-14T05:16:31Z,,2023-05-30T14:24:10Z,1,REVIEW_REQUIRED,1113.1275,53,1357,Closed
Improve AI prompts,2023-04-14T06:44:18Z,,2023-04-15T06:33:45Z,2,REVIEW_REQUIRED,23.824166666666667,3,3692,Closed
Update consistent code command style,2023-04-14T07:14:08Z,2023-04-16T00:29:13Z,2023-04-16T00:29:13Z,1,REVIEW_REQUIRED,41.25138888888889,0,2463,Merged
move fixed json msg to debug_mode,2023-04-14T07:22:05Z,,2023-04-15T08:13:09Z,4,REVIEW_REQUIRED,24.851111111111113,1,739,Closed
Add tests for code/shell execution & improve config fixture,2023-04-14T07:34:22Z,2023-04-28T12:51:29Z,2023-04-28T12:51:30Z,5,APPROVED,341.28527777777776,3,1902,Merged
Cleanup azure parameters in env.template and remove unused env in config.py,2023-04-14T07:40:57Z,2023-04-15T15:15:16Z,2023-04-15T15:15:16Z,2,REVIEW_REQUIRED,31.571944444444444,2,2876,Merged
Fix/dockerfile permissions,2023-04-14T07:48:38Z,,2023-04-17T07:40:30Z,1,REVIEW_REQUIRED,71.86444444444444,1,2463,Closed
refactor execute_command,2023-04-14T07:57:03Z,,2023-04-20T00:36:41Z,1,REVIEW_REQUIRED,136.66055555555556,1,1007,Closed
Addressing OpenAI billing issues with better debug mode error handling,2023-04-14T09:44:23Z,,2023-04-16T13:40:05Z,1,REVIEW_REQUIRED,51.928333333333335,1,1944,Closed
Document function get_memory in autogpt.memory.vector,2023-04-14T10:13:08Z,2023-07-07T05:39:38Z,2023-07-07T05:39:38Z,6,REVIEW_REQUIRED,2011.4416666666666,1,649,Merged
Possible workaround for #796,2023-04-14T11:23:53Z,,2023-04-21T02:59:41Z,3,REVIEW_REQUIRED,159.59666666666666,2,667,Closed
"README: Explain OpenAI billing for API key (Fixes issue about ""API Rate Limit Reached. Waiting 20 seconds ... Failed to get response after 5 retries"")",2023-04-14T11:39:25Z,2023-04-15T15:16:25Z,2023-04-15T15:16:25Z,5,REVIEW_REQUIRED,27.616666666666667,2,4366,Merged
More robust log dir path,2023-04-14T12:23:49Z,2023-04-14T16:11:56Z,2023-04-14T16:11:56Z,3,REVIEW_REQUIRED,3.8019444444444446,2,707,Merged
Make working directory part of global config with env var,2023-04-14T12:51:14Z,,2023-09-08T19:51:18Z,3,REVIEW_REQUIRED,3535.001111111111,4,670,Closed
logger was used but not imported in token_counter.py,2023-04-14T13:00:47Z,,2023-04-15T20:54:38Z,1,REVIEW_REQUIRED,31.8975,1,544,Closed
Add ability to use local embeddings model,2023-04-14T13:15:41Z,2023-04-15T17:13:17Z,2023-04-15T17:13:17Z,7,REVIEW_REQUIRED,27.96,8,3182,Merged
parse the right model,2023-04-14T13:21:30Z,,2023-04-14T15:19:00Z,1,REVIEW_REQUIRED,1.9583333333333333,2,27,Closed
Doc update def clear in pinecone.py,2023-04-14T13:47:32Z,,2023-04-15T14:36:16Z,5,REVIEW_REQUIRED,24.81222222222222,1,402,Closed
Fix agent key error,2023-04-14T15:13:14Z,,2023-04-15T06:33:46Z,1,REVIEW_REQUIRED,15.342222222222222,1,3223,Closed
import logger,2023-04-14T15:17:43Z,,2023-04-15T20:54:09Z,1,REVIEW_REQUIRED,29.607222222222223,1,385,Closed
Add PDF reader to read_file,2023-04-14T16:40:26Z,,2023-04-15T06:33:47Z,2,REVIEW_REQUIRED,13.889166666666666,2,3077,Closed
Full prompt test cases,2023-04-14T16:40:44Z,,2023-05-31T13:44:15Z,2,REVIEW_REQUIRED,1125.058611111111,14,1086,Closed
Rename `evaluate_code` to `analyze_code`,2023-04-14T17:39:14Z,2023-04-19T00:16:08Z,2023-04-19T00:16:08Z,3,REVIEW_REQUIRED,102.615,3,1278,Merged
Fixed error when google results might have weird characters,2023-04-14T18:19:45Z,2023-04-15T15:20:49Z,2023-04-15T15:20:49Z,3,REVIEW_REQUIRED,21.017777777777777,1,2463,Merged
Feature/pre commit formatter,2023-04-14T19:35:37Z,2023-04-14T20:46:14Z,2023-04-14T20:46:14Z,5,REVIEW_REQUIRED,1.1769444444444443,50,1338,Merged
chat_with_ai changes,2023-04-14T19:51:17Z,,2023-06-14T22:52:56Z,2,REVIEW_REQUIRED,1467.0275,2,1560,Closed
 Add File Downloading Capabilities,2023-04-14T19:59:51Z,,2023-04-15T14:06:35Z,2,REVIEW_REQUIRED,18.112222222222222,7,2555,Closed
Added missed import in commands.py,2023-04-14T21:30:29Z,,2023-04-15T07:36:22Z,1,REVIEW_REQUIRED,10.098055555555556,1,2643,Closed
Import missing module in commands.py,2023-04-14T21:38:31Z,,2023-04-15T07:34:35Z,1,REVIEW_REQUIRED,9.934444444444445,1,866,Closed
make 0 the default temperature,2023-04-14T21:48:47Z,2023-04-15T15:22:45Z,2023-04-15T15:22:45Z,2,REVIEW_REQUIRED,17.566111111111113,1,2804,Merged
Add missing import,2023-04-14T21:56:35Z,,2023-04-15T07:33:35Z,1,REVIEW_REQUIRED,9.616666666666667,1,2348,Closed
fixed missing selenium requirements and adjusted Dockerfile COPY command,2023-04-14T22:14:19Z,,2023-04-16T23:03:09Z,2,REVIEW_REQUIRED,48.81388888888889,2,2463,Closed
Extend abilities via gradio tools,2023-04-14T22:29:40Z,,2023-04-22T06:48:25Z,1,REVIEW_REQUIRED,176.3125,10,3220,Closed
Updated git clone in README to pull from stable branch,2023-04-14T22:30:36Z,,2023-06-14T23:32:37Z,2,REVIEW_REQUIRED,1465.0336111111112,1,629,Closed
File Logger that tracks changes to file operations to prevent looping,2023-04-14T22:53:13Z,2023-04-16T06:33:25Z,2023-04-16T06:33:25Z,2,REVIEW_REQUIRED,31.67,8,2757,Merged
 removed redundant code from __main__.py used in refactored for Agent class,2023-04-15T01:36:03Z,,2023-07-07T06:37:41Z,3,REVIEW_REQUIRED,1997.0272222222222,2,3038,Closed
Add memory backend using sqlite and zarr,2023-04-15T01:40:03Z,,2023-10-19T20:41:43Z,4,REVIEW_REQUIRED,4507.027777777777,7,3730,Closed
"Separate memory index for Pinecone, Redis and local cache memory backends",2023-04-15T01:59:29Z,,2023-05-26T11:55:23Z,6,REVIEW_REQUIRED,993.9316666666666,6,2956,Closed
corrected the function return names for defining strings to pass to t…,2023-04-15T03:18:46Z,,2023-04-16T00:03:41Z,1,REVIEW_REQUIRED,20.74861111111111,0,2074,Closed
Fix list_agents to return string instead of JSON object,2023-04-15T04:35:50Z,2023-04-15T17:46:51Z,2023-04-15T17:46:51Z,6,REVIEW_REQUIRED,13.18361111111111,2,2764,Merged
feat: Add support for running Chrome in Headless mode.,2023-04-15T04:41:09Z,2023-04-18T23:14:49Z,2023-04-18T23:14:49Z,4,APPROVED,90.56111111111112,3,2986,Merged
"Allow local Development without pip install using ""pip install -e .""",2023-04-15T04:51:11Z,2023-04-17T19:18:21Z,2023-04-17T19:18:22Z,1,REVIEW_REQUIRED,62.452777777777776,1,3060,Merged
Fix all 65 typos of it being gtp instead of GPT,2023-04-15T05:08:04Z,2023-04-15T07:30:18Z,2023-04-15T07:30:18Z,3,REVIEW_REQUIRED,2.3705555555555557,1,2696,Merged
Image generation improvements,2023-04-15T05:08:17Z,2023-04-19T00:29:25Z,2023-04-19T00:29:25Z,4,REVIEW_REQUIRED,91.35222222222222,4,3690,Merged
fix an vulnerable function,2023-04-15T05:36:19Z,,2023-04-17T00:10:31Z,1,REVIEW_REQUIRED,42.57,1,5140,Closed
Pass command line args as list,2023-04-15T06:21:48Z,2023-05-22T19:53:31Z,2023-05-22T19:53:31Z,3,REVIEW_REQUIRED,901.5286111111111,2,1743,Merged
Remove please from prompts,2023-04-15T06:44:52Z,2023-04-15T17:45:05Z,2023-04-15T17:45:05Z,5,REVIEW_REQUIRED,11.00361111111111,2,3618,Merged
Feature/pathlib for ai config,2023-04-15T06:49:00Z,,2023-04-15T23:15:38Z,1,REVIEW_REQUIRED,16.44388888888889,0,2069,Closed
Fix agent key error,2023-04-15T08:18:38Z,2023-04-15T17:41:50Z,2023-04-15T17:41:50Z,2,REVIEW_REQUIRED,9.386666666666667,1,3223,Merged
Add Qdrant as a long memory backend.,2023-04-15T08:55:27Z,,2023-05-26T03:32:46Z,5,REVIEW_REQUIRED,978.6219444444445,7,2365,Closed
Fix dockerfile,2023-04-15T09:04:13Z,,2023-04-15T15:43:27Z,1,REVIEW_REQUIRED,6.653888888888889,1,2090,Closed
Update docs: Data ingestion script location,2023-04-15T09:08:07Z,2023-04-15T20:31:23Z,2023-04-15T20:31:23Z,2,REVIEW_REQUIRED,11.387777777777778,1,2497,Merged
add headless mode selenium,2023-04-15T09:19:22Z,,2023-04-15T16:37:25Z,3,REVIEW_REQUIRED,7.300833333333333,0,740,Closed
Update docker-compose.yml,2023-04-15T09:43:39Z,2023-04-15T15:27:40Z,2023-04-15T15:27:40Z,2,REVIEW_REQUIRED,5.733611111111111,1,1027,Merged
Create a list of synonyms for commands for when the AI hallucinates,2023-04-15T09:45:52Z,2023-04-15T17:25:45Z,2023-04-15T17:25:45Z,3,REVIEW_REQUIRED,7.664722222222222,1,1540,Merged
typo in TOC,2023-04-15T10:00:37Z,2023-04-15T15:28:23Z,2023-04-15T15:28:23Z,2,REVIEW_REQUIRED,5.462777777777778,1,1053,Merged
Fix anchor link to Memory Pre Seeding section,2023-04-15T10:42:02Z,,2023-04-15T20:46:51Z,1,REVIEW_REQUIRED,10.080277777777777,1,83,Closed
Reorg,2023-04-15T10:58:09Z,2023-04-15T12:56:24Z,2023-04-15T12:56:24Z,3,REVIEW_REQUIRED,1.9708333333333334,64,2489,Merged
Enable Google/OpenAI access for china mainland users,2023-04-15T11:02:32Z,,2023-04-23T14:22:32Z,14,CHANGES_REQUESTED,195.33333333333334,4,2991,Closed
Only add execute shell scripts to prompt if AI is allowed to do it.,2023-04-15T11:55:28Z,2023-04-15T17:24:57Z,2023-04-15T17:24:58Z,3,REVIEW_REQUIRED,5.491388888888889,1,1987,Merged
move comment to correct position,2023-04-15T12:00:40Z,2023-04-17T06:12:25Z,2023-04-17T06:12:25Z,3,REVIEW_REQUIRED,42.19583333333333,1,2535,Merged
Fix typo,2023-04-15T12:06:11Z,2023-04-15T15:29:54Z,2023-04-15T15:29:55Z,2,REVIEW_REQUIRED,3.395277777777778,1,45,Merged
test: Write unit tests for token_counter,2023-04-15T13:09:50Z,2023-04-15T15:30:38Z,2023-04-15T15:30:38Z,2,REVIEW_REQUIRED,2.3466666666666667,2,2817,Merged
feat: log new-line so user can differentiate sections better in console,2023-04-15T13:22:22Z,2023-06-07T05:32:44Z,2023-06-07T05:32:44Z,6,APPROVED,1264.1727777777778,1,3217,Merged
 Make browsing with Selenium Browser Agnostic ,2023-04-15T13:30:51Z,2023-04-15T15:32:24Z,2023-04-15T15:32:25Z,2,REVIEW_REQUIRED,2.0258333333333334,5,2769,Merged
remove sourcery from docker build,2023-04-15T14:03:19Z,2023-04-15T15:33:51Z,2023-04-15T15:33:52Z,2,REVIEW_REQUIRED,1.508888888888889,2,2284,Merged
update type annotation,2023-04-15T14:05:25Z,2023-04-15T15:35:06Z,2023-04-15T15:35:06Z,2,REVIEW_REQUIRED,1.4947222222222223,5,2548,Merged
Add File Downloading Capabilities ,2023-04-15T14:06:04Z,,2023-04-15T19:09:59Z,4,REVIEW_REQUIRED,5.065277777777778,28,2654,Closed
Exclude DS_Store again,2023-04-15T14:13:59Z,,2023-04-15T15:38:50Z,1,REVIEW_REQUIRED,1.4141666666666666,1,1163,Closed
Some more file extensions to ignore,2023-04-15T14:21:08Z,2023-04-15T15:39:36Z,2023-04-15T15:39:36Z,2,REVIEW_REQUIRED,1.3077777777777777,1,796,Merged
Fixed the import,2023-04-15T14:27:46Z,2023-04-15T15:42:15Z,2023-04-15T15:42:15Z,2,REVIEW_REQUIRED,1.2413888888888889,1,2463,Merged
[Issue-1576](1) Importing Config and fixing the reference (2) Fixing Sourcery errors,2023-04-15T14:51:09Z,,2023-04-15T19:56:52Z,1,REVIEW_REQUIRED,5.095277777777778,1,2463,Closed
[doc] Improvements: Tutorials and Explanation,2023-04-15T15:06:35Z,2023-04-15T18:21:39Z,2023-04-15T18:21:40Z,4,REVIEW_REQUIRED,3.2511111111111113,1,2889,Merged
Fix data_ingestion.py ,2023-04-15T15:19:26Z,,2023-04-15T18:42:11Z,1,REVIEW_REQUIRED,3.379166666666667,1,401,Closed
Adjust test_prompt_generator and add test report generation,2023-04-15T15:20:01Z,2023-04-15T17:32:27Z,2023-04-15T17:32:27Z,2,REVIEW_REQUIRED,2.207222222222222,2,992,Merged
[1607] Sourcery is detecting linting issues in autogpt/json_fixes/aut…,2023-04-15T15:20:33Z,2023-04-15T17:33:34Z,2023-04-15T17:33:34Z,2,REVIEW_REQUIRED,2.2169444444444446,1,2476,Merged
chore: refactor auto_fix,2023-04-15T15:36:07Z,,2023-04-17T16:21:01Z,2,REVIEW_REQUIRED,48.748333333333335,1,2463,Closed
Adjust test_config file,2023-04-15T16:03:13Z,2023-04-15T17:39:31Z,2023-04-15T17:39:31Z,2,REVIEW_REQUIRED,1.605,1,692,Merged
Support proxy env variable,2023-04-15T16:17:20Z,,2023-05-30T06:03:18Z,2,REVIEW_REQUIRED,1069.766111111111,0,573,Closed
"Fix for 'requires string as left operand, not PosixPath'",2023-04-15T16:23:19Z,2023-04-15T17:40:13Z,2023-04-15T17:40:13Z,2,REVIEW_REQUIRED,1.2816666666666667,1,977,Merged
updated the execute_shell method,2023-04-15T16:34:35Z,,2023-04-17T16:02:54Z,3,REVIEW_REQUIRED,47.471944444444446,1,980,Closed
Lets agent get number of astronauts in space.,2023-04-15T16:46:42Z,,2023-04-23T19:37:58Z,3,REVIEW_REQUIRED,194.85444444444445,2,2866,Closed
Embedding Improvement,2023-04-15T16:51:50Z,2023-04-15T20:04:31Z,2023-04-15T20:04:31Z,3,REVIEW_REQUIRED,3.211388888888889,4,2806,Merged
Support speech playback from memory,2023-04-15T17:15:39Z,,2023-04-18T13:36:24Z,3,REVIEW_REQUIRED,68.34583333333333,0,3952,Closed
Run AutoGPT without GUI,2023-04-15T18:32:42Z,,2023-06-15T00:43:04Z,3,REVIEW_REQUIRED,1446.1727777777778,3,2937,Closed
Various docstring improvements,2023-04-15T18:35:25Z,,2023-04-27T20:59:41Z,1,REVIEW_REQUIRED,290.40444444444444,7,663,Closed
"data_ingestion.py 'no module named 'autogpt'"" fix and ReadMe update",2023-04-15T19:06:33Z,2023-04-16T20:17:45Z,2023-04-16T20:17:46Z,3,REVIEW_REQUIRED,25.186666666666667,2,941,Merged
 Add File Downloading Capabilities,2023-04-15T19:11:33Z,2023-04-17T02:34:03Z,2023-04-17T02:34:03Z,5,REVIEW_REQUIRED,31.375,8,2652,Merged
in debug mode add a log about rate limit error,2023-04-15T19:18:27Z,2023-04-15T20:18:28Z,2023-04-15T20:18:28Z,1,REVIEW_REQUIRED,1.0002777777777778,1,2162,Merged
Add System Version and GPT Model Version,2023-04-15T19:20:00Z,,2023-04-19T23:17:52Z,1,REVIEW_REQUIRED,99.96444444444444,1,698,Closed
Fix google result encoding.,2023-04-15T20:13:49Z,2023-04-16T17:56:09Z,2023-04-16T17:56:09Z,5,REVIEW_REQUIRED,21.705555555555556,1,2877,Merged
Added tests for `create_chat_message` and `generate_context` methods of the chat module,2023-04-15T20:23:28Z,2023-04-16T06:16:05Z,2023-04-16T06:16:05Z,1,REVIEW_REQUIRED,9.876944444444444,1,2660,Merged
Added email function,2023-04-15T21:10:38Z,,2023-04-17T15:28:29Z,4,REVIEW_REQUIRED,42.2975,9,1332,Closed
twitter_send_tweets_command,2023-04-15T21:24:18Z,2023-04-15T22:48:27Z,2023-04-15T22:48:27Z,3,REVIEW_REQUIRED,1.4025,4,2530,Merged
Transcribe audio using huggingface,2023-04-15T21:29:14Z,2023-04-16T00:33:20Z,2023-04-16T00:33:21Z,3,REVIEW_REQUIRED,3.0683333333333334,5,1098,Merged
Add missing clarifications and method usages,2023-04-15T21:33:07Z,2023-04-16T06:01:20Z,2023-04-16T06:01:20Z,1,REVIEW_REQUIRED,8.470277777777778,2,2612,Merged
install chrome/firefox for headless browing when running in docker co…,2023-04-15T21:49:29Z,2023-04-17T16:06:57Z,2023-04-17T16:06:57Z,2,REVIEW_REQUIRED,42.291111111111114,1,838,Merged
Organize unit & integration tests,2023-04-15T22:12:48Z,,2023-06-06T20:36:59Z,1,REVIEW_REQUIRED,1246.4030555555555,21,3845,Closed
Typo in prompt start - missing space resulted in joined words in the prompt,2023-04-15T22:29:22Z,2023-04-16T05:56:38Z,2023-04-16T05:56:38Z,1,REVIEW_REQUIRED,7.454444444444444,2,523,Merged
Extract the longest content enclosed by valid curly braces to improve the JSON parser,2023-04-15T22:29:28Z,,2023-04-19T15:13:02Z,1,REVIEW_REQUIRED,88.72611111111111,0,2158,Closed
Fix  update bracket_termination.py with f string,2023-04-15T22:34:00Z,2023-04-16T06:03:00Z,2023-04-16T06:03:00Z,1,REVIEW_REQUIRED,7.483333333333333,1,1036,Merged
Integrated Twilio,2023-04-15T22:57:08Z,,2023-04-22T23:36:25Z,2,REVIEW_REQUIRED,168.65472222222223,1,1674,Closed
Issue #1734 git-clone,2023-04-15T23:10:27Z,,2023-04-29T17:04:20Z,1,REVIEW_REQUIRED,329.8980555555556,2,2542,Closed
Feature/pathlib for ai config,2023-04-15T23:25:13Z,,2023-04-17T01:39:04Z,2,REVIEW_REQUIRED,26.230833333333333,0,2121,Closed
Adding custom environment variables,2023-04-15T23:34:11Z,,2023-07-07T06:43:55Z,4,REVIEW_REQUIRED,1975.1622222222222,3,2963,Closed
Add run scripts for shell,2023-04-15T23:44:02Z,2023-04-16T19:59:01Z,2023-04-16T19:59:01Z,2,REVIEW_REQUIRED,20.24972222222222,2,2463,Merged
Improve browse_website by using a hidden browser instance,2023-04-15T23:48:26Z,,2023-05-30T14:43:41Z,1,REVIEW_REQUIRED,1070.9208333333333,1,3173,Closed
Add OSSRank badge to README,2023-04-15T23:53:46Z,,2023-09-09T20:35:15Z,2,REVIEW_REQUIRED,3524.691388888889,1,714,Closed
Add tweepy to requirements.txt,2023-04-15T23:58:13Z,,2023-04-16T04:45:23Z,1,REVIEW_REQUIRED,4.786111111111111,1,1923,Closed
Added packages necessary to run docker from terminal,2023-04-16T01:40:13Z,2023-04-16T04:48:47Z,2023-04-16T04:48:47Z,1,REVIEW_REQUIRED,3.142777777777778,1,2995,Merged
Remove two unused app commands,2023-04-16T02:05:30Z,,2023-05-06T04:37:53Z,1,REVIEW_REQUIRED,482.5397222222222,1,2050,Closed
Adding additional error messages for Google Search API,2023-04-16T02:09:01Z,,2024-06-28T11:28:23Z,5,REVIEW_REQUIRED,10545.322777777777,1,2816,Closed
Add LlamaIndex Memory module,2023-04-16T02:42:23Z,,2024-06-28T11:28:43Z,10,REVIEW_REQUIRED,10544.772222222222,5,1100,Closed
add tweepy module,2023-04-16T03:21:45Z,2023-04-16T04:43:56Z,2023-04-16T04:43:56Z,1,REVIEW_REQUIRED,1.3697222222222223,2,17,Merged
Add SEARCH_LANGUAGE_CODE env configuration and support search google with google translation.,2023-04-16T03:41:39Z,,2023-09-08T12:39:00Z,4,REVIEW_REQUIRED,3488.9558333333334,3,60,Closed
"README fix, update Table Of Contents, fix and better memory backend s…",2023-04-16T04:09:47Z,2023-04-16T06:38:38Z,2023-04-16T06:38:38Z,6,REVIEW_REQUIRED,2.4808333333333334,1,2658,Merged
Missing newline in many files,2023-04-16T04:41:08Z,,2023-06-15T00:33:57Z,2,REVIEW_REQUIRED,1435.8802777777778,4,123,Closed
 Fix google api fetch error,2023-04-16T04:50:53Z,2023-04-16T09:10:39Z,2023-04-16T09:10:39Z,1,REVIEW_REQUIRED,4.329444444444444,1,2719,Merged
Create Docker Image CI,2023-04-16T05:31:30Z,2023-04-16T06:39:49Z,2023-04-16T06:39:49Z,1,REVIEW_REQUIRED,1.138611111111111,1,2619,Merged
"get_mentions and post_reply command,",2023-04-16T07:15:53Z,,2023-04-20T00:06:07Z,1,REVIEW_REQUIRED,88.83722222222222,1,1804,Closed
Use twitter v2 API instead of legacy.,2023-04-16T07:20:02Z,,2023-04-23T03:34:02Z,1,REVIEW_REQUIRED,164.23333333333332,2,1689,Closed
Ensure Python 3.10 & 3.11 compatability,2023-04-16T08:03:08Z,2023-04-18T23:38:42Z,2023-04-18T23:38:42Z,2,APPROVED,63.592777777777776,2,2915,Merged
Add a kill switch feature: This will disable the agent running in con…,2023-04-16T08:54:01Z,,2024-06-28T11:29:23Z,1,REVIEW_REQUIRED,10538.589444444444,6,2959,Closed
changed docker instructions in README to comply with changed installa…,2023-04-16T09:20:24Z,,2023-04-23T03:34:46Z,2,REVIEW_REQUIRED,162.23944444444444,1,2490,Closed
update Dockerfile to fix No module named 'autogpt',2023-04-16T09:21:29Z,,2023-04-16T18:36:23Z,1,,9.248333333333333,1,2680,Closed
fixes Weaviate index name to classname conversion,2023-04-16T09:55:47Z,2023-04-17T19:21:39Z,2023-04-17T19:21:40Z,2,REVIEW_REQUIRED,33.431111111111115,2,1024,Merged
fix: config save and load path inconsistent,2023-04-16T10:31:03Z,2023-04-16T16:28:56Z,2023-04-16T16:28:56Z,3,REVIEW_REQUIRED,5.964722222222222,1,2699,Merged
Improve docker setup & config,2023-04-16T10:43:37Z,2023-04-24T13:27:53Z,2023-04-24T13:27:53Z,20,REVIEW_REQUIRED,194.73777777777778,10,1985,Merged
Fix DevToolsActivePort file doesn't exist for headless machine VM/Docker,2023-04-16T11:08:07Z,,2023-04-17T17:40:47Z,2,REVIEW_REQUIRED,30.544444444444444,0,1182,Closed
fixes #1821 by installing required drivers and adding options to chro…,2023-04-16T11:25:51Z,2023-04-16T17:44:06Z,2023-04-16T17:44:06Z,4,REVIEW_REQUIRED,6.304166666666666,1,2813,Merged
minimall add pytest,2023-04-16T11:37:27Z,2023-04-16T20:55:53Z,2023-04-16T20:55:53Z,2,REVIEW_REQUIRED,9.307222222222222,8,2125,Merged
"benchmark json errors, clean json parsing code and implement json schema",2023-04-16T12:04:35Z,2023-04-16T19:35:08Z,2023-04-16T19:35:08Z,1,REVIEW_REQUIRED,7.509166666666666,13,2915,Merged
Fix README,2023-04-16T12:04:48Z,2023-04-16T16:27:13Z,2023-04-16T16:27:13Z,2,REVIEW_REQUIRED,4.373611111111111,1,2356,Merged
Added constraints and evaluations,2023-04-16T12:39:24Z,,2023-05-13T22:20:20Z,1,REVIEW_REQUIRED,657.6822222222222,1,3643,Closed
Option to disable working directory restrictions,2023-04-16T12:39:30Z,2023-04-18T23:54:39Z,2023-04-18T23:54:39Z,6,APPROVED,59.2525,4,1021,Merged
Add ai_output_language_code env configuration add support logging with google translate,2023-04-16T13:21:20Z,,2023-09-08T12:35:39Z,2,REVIEW_REQUIRED,3479.238611111111,4,60,Closed
Gracefully handle non-image response content from HuggingFace,2023-04-16T13:44:38Z,,2023-04-19T03:23:00Z,2,REVIEW_REQUIRED,61.63944444444444,1,1781,Closed
Fixes #1883,2023-04-16T14:03:14Z,,2023-04-17T07:31:28Z,2,REVIEW_REQUIRED,17.470555555555556,0,1835,Closed
Fix file logging infinite loop issue,2023-04-16T14:36:28Z,2023-04-16T16:25:58Z,2023-04-16T16:25:58Z,2,REVIEW_REQUIRED,1.825,1,1314,Merged
fix #1363,2023-04-16T14:41:19Z,,2023-04-16T17:38:44Z,1,REVIEW_REQUIRED,2.9569444444444444,2,379,Closed
Improve bug report template,2023-04-16T14:43:22Z,2023-04-16T17:36:10Z,2023-04-16T17:36:10Z,1,REVIEW_REQUIRED,2.88,1,1233,Merged
Create run.sh for Linux environment,2023-04-16T15:15:18Z,,2023-04-16T20:59:56Z,2,REVIEW_REQUIRED,5.743888888888889,1,180,Closed
add utf-8 encoding to file handlers for logging,2023-04-16T15:40:06Z,2023-04-16T22:09:14Z,2023-04-16T22:09:14Z,3,REVIEW_REQUIRED,6.485555555555556,1,1157,Merged
[Change]: Update docker-compose.yml introducing env file to Redis container.,2023-04-16T15:51:49Z,,2023-04-21T01:56:25Z,1,REVIEW_REQUIRED,106.07666666666667,1,300,Closed
Fix README.md,2023-04-16T16:05:30Z,2023-04-16T19:58:01Z,2023-04-16T19:58:01Z,2,REVIEW_REQUIRED,3.875277777777778,1,2477,Merged
remove duplicate milvus section,2023-04-16T16:08:10Z,,2023-04-16T17:12:05Z,1,REVIEW_REQUIRED,1.0652777777777778,1,2700,Closed
"Fix .env.template documentation, incorrect default value for TEMPERATURE",2023-04-16T16:16:11Z,2023-04-16T17:30:49Z,2023-04-16T17:30:49Z,1,REVIEW_REQUIRED,1.2438888888888888,1,2568,Merged
Adjust test_json_parser file,2023-04-16T16:30:31Z,2023-04-24T17:54:46Z,2023-04-24T17:54:46Z,1,APPROVED,193.40416666666667,2,843,Merged
Fix: Add Linux-compatible shell scripts for `run` and `run_continuous`,2023-04-16T16:47:07Z,,2023-04-16T20:59:11Z,8,REVIEW_REQUIRED,4.2011111111111115,0,1562,Closed
Improve dev containers so autogpt can browse the web,2023-04-16T16:50:38Z,2023-04-16T21:59:44Z,2023-04-16T21:59:44Z,1,REVIEW_REQUIRED,5.151666666666666,3,1888,Merged
Fix to return string instead of JSON object when failing out to blank…,2023-04-16T17:00:14Z,,2023-04-17T17:15:15Z,1,REVIEW_REQUIRED,24.25027777777778,1,2722,Closed
Drop requirements.txt in favor of pyproject.toml and add `autogpt` entrypoint,2023-04-16T17:29:20Z,,2023-09-14T14:24:57Z,1,REVIEW_REQUIRED,3620.9269444444444,7,3513,Closed
Update workspace.py,2023-04-16T17:56:09Z,,2023-04-26T12:17:44Z,1,CHANGES_REQUESTED,234.35972222222222,2,2011,Closed
