title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
Resize pane,2017-12-22T00:04:52Z,2018-03-09T07:38:44Z,2018-03-09T07:38:44Z,2,,1855.5644444444445,2,702,Merged
Docs: Update HTTP -> HTTPS,2017-12-26T06:57:54Z,2017-12-31T00:36:56Z,2017-12-31T00:36:56Z,1,,113.65055555555556,4,1324,Merged
"Add ""Verification Process"" section to pull request template",2018-01-03T15:50:32Z,2018-01-05T14:29:51Z,2018-01-05T14:29:51Z,1,,46.655277777777776,1,1532,Merged
Allow you to tab through modal text box,2018-01-04T19:44:09Z,2018-01-05T14:51:02Z,2018-01-05T14:51:02Z,1,,19.114722222222223,3,1642,Merged
Update protocol client installation,2018-01-08T23:19:20Z,2018-01-09T01:37:46Z,2018-01-09T01:37:46Z,1,,2.3072222222222223,1,55,Merged
"If protocol handler set to never, unregister it on Windows",2018-01-09T19:38:59Z,2018-01-09T21:34:42Z,2018-01-09T21:34:42Z,2,,1.928611111111111,2,183,Merged
Elevate installation step for Linux during 'script/build --install',2018-01-10T04:54:26Z,,2018-10-25T19:38:13Z,1,,6926.729722222222,1,1891,Closed
Teach AppVeyor to run installer task for master branch,2018-01-10T22:47:04Z,2018-01-11T15:40:56Z,2018-01-11T15:40:57Z,3,,16.897777777777776,1,1825,Merged
Preserve some TextEditor settings when language mode changes,2018-01-11T21:46:33Z,2018-01-12T21:52:47Z,2018-01-12T21:52:47Z,6,,24.10388888888889,2,1778,Merged
Add async implementation of GitRepositoryProvider.repositoryForDirectory,2018-01-14T17:02:13Z,2019-02-21T17:29:54Z,2019-02-21T17:29:54Z,1,,9672.461388888889,3,3918,Merged
Restore selectionsMarkerLayer of different editor,2018-01-15T09:38:04Z,2018-03-21T15:12:33Z,2018-03-21T15:12:33Z,2,,1565.5747222222221,2,3231,Merged
decaffeinate config.coffee and config-spec.coffee,2018-01-18T23:08:52Z,2018-01-24T06:52:43Z,2018-01-24T06:52:43Z,15,,127.73083333333334,4,2038,Merged
Fix #14716: Error when deserializing TreeView for project,2018-01-22T22:53:52Z,2018-01-23T01:26:31Z,2018-01-23T01:26:31Z,1,,2.5441666666666665,3,477,Merged
Fix #16538: Middle-click pastes into read only editor on Linux,2018-01-23T02:50:56Z,2018-01-23T15:41:02Z,2018-01-23T15:41:02Z,2,,12.835,2,762,Merged
Revert change to move mouse cursor on right-click,2018-01-24T16:27:33Z,2018-01-27T04:52:59Z,2018-01-27T04:52:59Z,2,,60.42388888888889,2,769,Merged
WIP: Add support for project and path specific configs. ,2018-01-30T23:24:41Z,,2018-02-17T05:06:14Z,3,,413.6925,10,3019,Closed
Enable packages to control order of context menu items,2018-02-01T00:38:35Z,2018-02-22T17:36:44Z,2018-02-22T17:36:44Z,1,,520.9691666666666,5,3938,Merged
Optimize process kill by pid,2018-02-02T00:22:39Z,2018-03-03T00:39:46Z,2018-03-03T00:39:47Z,9,,696.2852777777778,1,230,Merged
 Document TextEditor::bufferRangeForScopeAtBufferPosition,2018-02-03T09:04:51Z,,2021-05-24T14:40:31Z,1,,28949.594444444443,1,1009,Closed
RFC-001: Project-Specific Configuration,2018-02-07T23:53:13Z,,2021-09-03T06:17:41Z,5,,31278.40777777778,1,206,Closed
add `configurable: true` to browserwindow.loadSettingsJSON,2018-02-08T19:07:59Z,2018-02-08T22:07:57Z,2018-02-08T22:07:57Z,2,,2.9994444444444444,1,993,Merged
Add custom properties to atom-workspace to track editor properties,2018-02-14T05:59:30Z,2018-02-22T03:02:15Z,2018-02-22T03:02:15Z,6,,189.04583333333332,3,1654,Merged
Prefer package name from metadata,2018-02-14T20:03:27Z,2018-02-14T21:20:38Z,2018-02-14T21:20:39Z,1,,1.2863888888888888,1,159,Merged
Replace csslint with stylelint,2018-02-21T08:11:21Z,2018-02-22T00:20:21Z,2018-02-22T00:20:21Z,4,,16.15,5,912,Merged
Add additional dependencies for linux,2018-02-21T22:13:51Z,2018-03-05T18:12:15Z,2018-03-05T18:12:15Z,4,,283.97333333333336,1,566,Merged
Handle empty username,2018-02-22T21:24:12Z,2018-02-23T01:21:47Z,2018-02-23T01:21:47Z,2,,3.959722222222222,1,1303,Merged
Convert PaneContainerElement and PaneElement to JS,2018-02-23T22:44:15Z,2018-02-24T00:04:48Z,2018-02-24T00:04:48Z,1,,1.3425,4,0,Merged
Add a new keybinding for window:reload Fixes #1794,2018-02-25T14:10:36Z,,2020-06-03T13:09:49Z,1,,19894.986944444445,1,833,Closed
Add the concept of an `atomproject` file to atom. ,2018-02-27T01:04:36Z,2018-03-12T03:41:36Z,2018-03-12T03:41:36Z,26,,314.6166666666667,8,3380,Merged
Add 'await' keyword at async function call and remove unnecessary parameter,2018-02-28T10:35:56Z,2018-02-28T15:29:29Z,2018-02-28T15:29:29Z,1,,4.8925,2,731,Merged
Fix dock dragging and dropping,2018-03-01T02:21:32Z,2018-03-05T22:45:28Z,2018-03-05T22:45:29Z,3,,116.39888888888889,2,363,Merged
Convert Dock class to Etch,2018-03-01T02:48:19Z,2018-03-30T18:59:09Z,2018-03-30T18:59:09Z,1,,712.1805555555555,3,810,Merged
GitHub package Q1 roadmap,2018-03-01T13:22:45Z,2018-03-01T18:32:34Z,2018-03-01T18:32:34Z,1,,5.163611111111111,1,425,Merged
Fix shaking editor when typing,2018-03-05T16:41:49Z,2018-03-06T10:28:42Z,2018-03-06T10:28:42Z,2,,17.781388888888888,1,1135,Merged
Move GitHub package plans,2018-03-08T13:32:33Z,2018-03-08T20:54:55Z,2018-03-08T20:54:55Z,1,,7.372777777777777,1,276,Merged
Publish Teletype plans,2018-03-09T14:27:37Z,2018-03-12T13:21:38Z,2018-03-12T13:21:39Z,2,,70.90027777777777,1,225,Merged
Update languages,2018-03-09T18:08:16Z,2018-03-09T19:30:57Z,2018-03-09T19:30:57Z,1,,1.3780555555555556,1,783,Merged
Fix bug caused by dragging file from desktop through dock handle,2018-03-12T18:42:21Z,2018-03-30T22:31:56Z,2018-03-30T22:31:56Z,1,,435.8263888888889,1,503,Merged
Recognize .tsx source as Typescript,2018-03-13T12:35:22Z,2018-03-13T13:54:44Z,2018-03-13T13:54:44Z,1,,1.3227777777777778,1,1905,Merged
Uninstall blacklisted packages automatically,2018-03-14T15:23:06Z,,2018-04-17T20:35:15Z,1,,821.2025,6,2976,Closed
Fix documentation for the Config class,2018-03-16T06:59:07Z,2018-03-16T12:42:19Z,2018-03-16T12:42:20Z,1,,5.72,1,1293,Merged
Weekly Focus: 2018-03-19,2018-03-16T14:58:57Z,2018-03-19T19:18:30Z,2018-03-19T19:18:30Z,1,,76.32583333333334,4,298,Merged
Add Probot lock configuration,2018-03-27T20:46:05Z,2018-03-29T18:26:16Z,2018-03-29T18:26:16Z,6,,45.66972222222222,1,851,Merged
Remove duplicate command bindings for undo and redo,2018-03-29T20:36:25Z,2018-03-30T00:48:25Z,2018-03-30T00:48:25Z,1,,4.2,1,348,Merged
Add --generate-api-docs to build script,2018-03-30T18:23:25Z,2018-06-01T17:55:07Z,2018-06-01T17:55:07Z,5,,1511.5283333333334,1,1099,Merged
Defer component initialization until element is requested,2018-04-03T00:13:08Z,2018-04-03T13:13:03Z,2018-04-03T13:13:03Z,1,,12.998611111111112,1,224,Merged
:arrow_up: tree-view@0.224.0,2018-04-05T20:54:28Z,2018-08-21T00:41:29Z,2018-08-21T00:41:29Z,1,,3291.783611111111,2,1038,Merged
Migration To CircleCI 2.0,2018-04-09T09:51:47Z,,2018-08-06T15:17:25Z,1,,2861.427222222222,3,1408,Closed
Convert arguments to absolute paths,2018-04-10T05:30:45Z,2021-09-03T06:20:37Z,2021-09-03T06:20:37Z,1,,29808.83111111111,1,1492,Merged
Separate keyboard enablement from read-only editor state,2018-04-12T15:56:54Z,2018-04-13T11:51:38Z,2018-04-13T11:51:39Z,1,,19.912222222222223,2,360,Merged
Tab Length Detection,2018-04-13T19:59:06Z,,2018-05-03T16:57:49Z,1,,476.9786111111111,0,3626,Closed
Pane id conflicts,2018-04-14T23:19:43Z,,2021-05-21T20:46:32Z,1,,27189.446944444444,1,2504,Closed
Remove FreeBSD build instructions since they don't work,2018-04-18T20:30:53Z,2018-04-18T21:57:51Z,2018-04-18T21:57:51Z,2,,1.4494444444444445,3,771,Merged
Weekly focus: 2018-04-23,2018-04-23T00:43:08Z,2018-04-24T14:43:39Z,2018-04-24T14:43:39Z,1,,38.00861111111111,3,281,Merged
Update existing editors' language modes when toggling tree-sitter feature flag,2018-04-25T19:59:22Z,2018-04-25T21:22:35Z,2018-04-25T21:22:35Z,1,,1.3869444444444445,3,68,Merged
Create file recovery directory if it doesn't already exist,2018-05-01T13:53:36Z,2018-05-01T19:46:31Z,2018-05-01T19:46:32Z,4,,5.881944444444445,1,1639,Merged
Use the configuration from AtomApplication in the main process,2018-05-05T02:16:57Z,,2021-02-01T14:18:56Z,1,,24084.033055555556,1,270,Closed
Add new listener for config change,2018-05-09T16:25:55Z,,2021-05-26T06:41:10Z,2,,26702.254166666666,1,1807,Closed
Fire grammar activation hooks after emitting new editors,2018-05-11T03:19:22Z,2018-05-15T21:22:39Z,2018-05-15T21:22:39Z,3,,114.05472222222222,2,1116,Merged
Update near-term Atom team plans,2018-05-16T19:19:12Z,2018-05-16T21:01:22Z,2018-05-16T21:01:22Z,2,,1.7027777777777777,14,411,Merged
Upgrade to Electron 1.7.15 in Atom 1.27,2018-05-18T20:04:46Z,2018-05-18T22:49:29Z,2018-05-18T22:49:29Z,1,,2.745277777777778,1,193,Merged
⬆️ electron@2.0.1,2018-05-18T20:06:52Z,2018-05-18T21:55:50Z,2018-05-18T21:55:50Z,1,,1.816111111111111,1,52,Merged
Fix deprecated hidden-inset title bar style,2018-05-20T13:58:25Z,2018-05-24T14:34:48Z,2018-05-24T14:34:48Z,1,,96.60638888888889,1,189,Merged
Add proposed RFC 'Updateable Bundled Packages',2018-05-21T13:56:56Z,2018-06-13T23:23:10Z,2018-06-13T23:23:10Z,33,,561.4372222222222,1,436,Merged
Restore color rendering following Electron 2.0 update,2018-05-21T17:00:07Z,2018-06-04T19:40:51Z,2018-06-04T19:40:51Z,4,,338.6788888888889,4,4402,Merged
Prevent creation of files with reserved names on Windows,2018-05-24T09:55:34Z,,2021-06-03T16:59:25Z,1,,26551.064166666667,1,1475,Closed
Change atom.sh not to spawn a sleep process every second on --wait,2018-05-24T13:47:09Z,2018-05-29T21:30:51Z,2018-05-29T21:30:51Z,8,,127.72833333333334,1,1086,Merged
"Add proposed RFC ""Atom Nightly Releases""",2018-06-01T21:11:47Z,2018-06-14T17:20:34Z,2018-06-14T17:20:34Z,15,,308.1463888888889,2,546,Merged
Extend the color profile PR (#17380),2018-06-04T15:14:00Z,2018-06-04T20:29:02Z,2018-06-04T20:29:02Z,4,,5.250555555555556,1,1125,Merged
Don't allow vertical scrollbar to affect soft wrap column,2018-06-05T21:03:26Z,2018-06-07T22:37:33Z,2018-06-07T22:37:33Z,2,,49.56861111111111,3,3440,Merged
Blacklist `yauzl` from snapshot,2018-06-06T21:27:27Z,2018-06-06T22:32:29Z,2018-06-06T22:32:29Z,1,,1.083888888888889,2,764,Merged
.Desktop SCL compat by setting exec path,2018-06-13T14:00:19Z,2018-09-06T15:42:09Z,2018-09-06T15:42:09Z,1,,2041.6972222222223,1,1220,Merged
Support activation hooks by grammar scope,2018-06-16T11:43:12Z,2018-06-26T19:13:47Z,2018-06-26T19:13:47Z,5,,247.50972222222222,2,404,Merged
"Enable ""File -> Open"" to work on macOS when no windows are open",2018-06-17T15:53:21Z,2019-02-07T23:34:32Z,2019-02-07T23:34:32Z,4,,5647.686388888889,2,260,Merged
Implement RFC 002: Atom Nightly Releases,2018-06-19T13:09:31Z,2018-07-11T17:28:27Z,2018-07-11T17:28:27Z,7,,532.3155555555555,38,4856,Merged
Add Tree-sitter grammar injections,2018-06-22T00:44:51Z,2018-07-16T22:15:24Z,2018-07-16T22:15:25Z,2,,597.5091666666667,10,3698,Merged
Fix getEnvFromShell() to correctly handle newlines in env vars,2018-07-05T06:34:58Z,2021-09-03T19:28:47Z,2021-09-03T19:28:47Z,1,,27756.896944444445,2,1396,Merged
Reset goal column on all cursor changes,2018-07-06T03:15:08Z,2018-07-06T18:39:37Z,2018-07-06T18:39:37Z,2,,15.408055555555556,2,332,Merged
Tooltip should fade on keybaord event 17431,2018-07-09T02:17:56Z,2018-07-10T20:11:53Z,2018-07-10T20:11:54Z,2,,41.899166666666666,2,943,Merged
RFC 003: Consolidate Core Atom Packages,2018-07-12T00:02:16Z,2018-07-19T22:36:34Z,2018-07-19T22:36:34Z,22,,190.57166666666666,1,516,Merged
Use a consistent app naming strategy across non-stable channels,2018-07-12T17:26:17Z,2018-07-12T21:46:34Z,2018-07-12T21:46:34Z,2,,4.338055555555556,7,1729,Merged
RFC: Pre-transpile apm packages,2018-07-12T18:18:01Z,2021-09-03T06:26:32Z,2021-09-03T06:26:32Z,15,,27564.141944444444,1,307,Merged
Enable repo-local core packages in the 'packages' folder,2018-07-13T22:45:39Z,2018-08-21T17:08:40Z,2018-08-21T17:08:40Z,12,,930.3836111111111,8,4426,Merged
Introduce `observeRepositories` and `onDidAddRepository`,2018-07-20T18:26:51Z,2018-07-20T21:06:40Z,2018-07-20T21:06:40Z,2,,2.663611111111111,2,399,Merged
Add TreeSitterLanguageMode::getSyntaxNodeContainingRange and TreeSitterLanguageMode::getSyntaxNodeAtPosition,2018-07-20T21:29:49Z,2018-07-24T20:00:55Z,2018-07-24T20:00:55Z,9,,94.51833333333333,4,760,Merged
"Multiple, custom line number gutters",2018-07-24T13:52:37Z,2018-08-21T22:17:31Z,2018-08-21T22:17:31Z,2,,680.415,6,1505,Merged
Teach Pane to always look for a pane item's onDidTerminatePendingState function,2018-07-25T15:28:27Z,2018-07-26T12:44:50Z,2018-07-26T12:44:50Z,1,,21.273055555555555,2,3593,Merged
Fix errors causing tests to fail when run from the UI,2018-07-26T17:27:53Z,2018-08-10T19:22:55Z,2018-08-10T19:22:55Z,1,,361.9172222222222,3,661,Merged
Fix repository tests that fail when run in fork of atom/atom,2018-07-27T13:50:27Z,2018-07-27T20:05:48Z,2018-07-27T20:05:48Z,1,,6.255833333333333,2,1028,Merged
Write config file atomically,2018-08-03T00:27:05Z,2018-08-06T18:36:45Z,2018-08-06T18:36:45Z,2,,90.16111111111111,1,1596,Merged
Add VSTS CI badge to README.md,2018-08-03T13:14:49Z,2018-08-06T13:34:09Z,2018-08-06T13:34:09Z,1,,72.32222222222222,1,153,Merged
Don't take destructive action on esc,2018-08-03T20:24:30Z,2018-08-15T13:41:37Z,2018-08-15T13:41:37Z,1,,281.28527777777776,1,690,Merged
Remove CircleCI configuration,2018-08-06T13:58:28Z,2018-08-06T15:01:44Z,2018-08-06T15:01:44Z,1,,1.0544444444444445,4,1006,Merged
Use npm and apm ci in CI builds,2018-08-08T13:05:46Z,2018-08-08T17:51:02Z,2018-08-08T17:51:02Z,2,,4.754444444444444,12,677,Merged
:arrow-up: github on dev,2018-08-13T15:34:37Z,2018-08-14T13:11:29Z,2018-08-14T13:11:29Z,1,,21.614444444444445,2,330,Merged
Updates atom near term roadmap,2018-08-14T15:17:04Z,2018-08-14T18:13:58Z,2018-08-14T18:13:58Z,1,,2.9483333333333333,1,309,Merged
:arrow_up: `metrics` to 1.6.1,2018-08-14T21:42:21Z,2018-08-14T22:57:06Z,2018-08-14T22:57:06Z,1,,1.2458333333333333,2,0,Merged
"During quit, close unloaded windows",2018-08-16T17:50:19Z,2018-08-28T00:32:27Z,2018-08-28T00:32:27Z,1,,270.70222222222225,2,1386,Merged
Turn tree-sitter on by default,2018-08-19T16:31:25Z,2018-09-05T21:59:37Z,2018-09-05T21:59:37Z,1,,413.47,8,608,Merged
Improve repo-local packages implementation,2018-08-21T19:09:23Z,2018-08-21T22:26:19Z,2018-08-21T22:26:19Z,1,,3.2822222222222224,6,1466,Merged
Always provide a devResourcePath in load settings,2018-08-22T18:53:10Z,2018-08-22T23:38:28Z,2018-08-22T23:38:28Z,3,,4.755,3,1305,Merged
➡️ Migrate core package 'one-light-ui' into ./packages,2018-08-24T17:06:04Z,2018-08-24T18:35:17Z,2018-08-24T18:35:17Z,1,,1.4869444444444444,43,203,Merged
Minify the startup snapshot script with terser,2018-08-25T00:36:59Z,2018-08-27T17:14:04Z,2018-08-27T17:14:04Z,3,,64.61805555555556,3,1875,Merged
Fix: Added capturing to keydown events when hiding tooltips,2018-08-30T22:44:35Z,2018-09-06T15:18:56Z,2018-09-06T15:18:56Z,1,,160.5725,2,845,Merged
VSTS CI Schema Change,2018-09-04T18:27:18Z,2018-09-06T18:52:53Z,2018-09-06T18:52:53Z,1,,48.42638888888889,7,780,Merged
➡️ Migrate core package 'one-light-syntax' into ./packages,2018-09-05T13:21:54Z,2018-09-06T23:01:08Z,2018-09-06T23:01:08Z,1,,33.653888888888886,26,211,Merged
Migrate core package 'one-dark-syntax' into ./packages,2018-09-05T20:10:54Z,2018-09-05T21:27:05Z,2018-09-05T21:27:05Z,1,,1.2697222222222222,26,48,Merged
Disallow OS text selection in atom buffers.,2018-09-06T00:58:47Z,2018-09-06T23:58:33Z,2018-09-06T23:58:33Z,2,,22.996111111111112,3,382,Merged
Migrate one-dark-ui package into packages directory,2018-09-06T18:23:37Z,2018-09-06T19:36:56Z,2018-09-06T19:36:56Z,1,,1.2219444444444445,48,13,Merged
Update to Electron 2.0.9,2018-09-10T16:36:29Z,2018-09-10T19:10:32Z,2018-09-10T19:10:32Z,1,,2.5675,1,102,Merged
➡️ Migrate core package 'autoflow' into ./packages,2018-09-10T22:02:59Z,2018-09-11T21:41:37Z,2018-09-11T21:41:37Z,2,,23.64388888888889,19,171,Merged
Fix bug with keyboard input in click tooltips,2018-09-13T00:21:20Z,2018-09-14T23:39:11Z,2018-09-14T23:39:11Z,2,,47.2975,3,2869,Merged
📝 Provide separate pull request templates based on the type of change being contributed,2018-09-17T15:35:00Z,2018-09-18T16:38:06Z,2018-09-18T16:38:06Z,1,,25.051666666666666,6,3212,Merged
Add Probot no-response configuration,2018-09-20T18:04:42Z,2018-09-20T20:27:49Z,2018-09-20T20:27:49Z,2,,2.3852777777777776,1,2749,Merged
➡️ Migrate core package 'atom-dark-ui' into ./packages,2018-09-24T15:49:51Z,2018-09-24T21:05:12Z,2018-09-24T21:05:12Z,1,,5.255833333333333,27,179,Merged
➡️ Migrate core package 'atom-dark-syntax' into ./packages,2018-09-24T16:06:19Z,2018-09-24T21:07:10Z,2018-09-24T21:07:10Z,1,,5.014166666666667,10,187,Merged
➡️ Migrate core package 'atom-light-ui' into ./packages,2018-09-24T23:29:02Z,2018-09-25T17:45:12Z,2018-09-25T17:45:12Z,3,,18.269444444444446,25,181,Merged
➡️ Migrate core package 'atom-light-syntax' into ./packages,2018-09-24T23:41:12Z,2018-09-25T16:23:36Z,2018-09-25T16:23:36Z,1,,16.706666666666667,10,189,Merged
➡️ Migrate core package 'incompatible-packages' into ./packages,2018-09-25T19:28:16Z,2018-09-26T13:38:57Z,2018-09-26T13:38:57Z,1,,18.178055555555556,16,197,Merged
➡️ Migrate core package 'link' into ./packages,2018-09-25T19:29:56Z,2018-09-26T19:18:10Z,2018-09-26T19:18:10Z,1,,23.80388888888889,13,163,Merged
" Add a simple server for testing Atom updates, enable Atom to use it via environment variable",2018-09-26T14:58:03Z,2019-05-21T16:38:38Z,2019-05-21T16:38:38Z,2,,5689.676388888889,8,1093,Merged
"Fix #18118 by reverting PR #17774: ""Write config file atomically""",2018-09-27T23:52:22Z,2018-09-28T00:53:17Z,2018-09-28T00:53:17Z,1,,1.0152777777777777,1,1177,Merged
Configure probot/no-response to allow 28 days when requesting more info on an issue,2018-09-28T14:57:03Z,2018-10-02T12:12:56Z,2018-10-02T12:12:56Z,1,,93.26472222222222,1,1905,Merged
➡️ Migrate core package 'exception-reporting' into ./packages,2018-09-28T14:57:08Z,2018-09-28T16:48:48Z,2018-09-28T16:48:49Z,1,,1.8611111111111112,10,297,Merged
➡️ Migrate core package 'deprecation-cop' into ./packages,2018-10-01T23:43:28Z,2018-10-02T17:53:45Z,2018-10-02T17:53:45Z,1,,18.171388888888888,16,187,Merged
➡️ Migrate core package 'dalek' into ./packages,2018-10-01T23:44:33Z,2018-10-02T16:29:10Z,2018-10-02T16:29:10Z,4,,16.74361111111111,11,167,Merged
➡️ Migrate core package 'base16-tomorrow-light-theme' into ./packages,2018-10-02T19:13:47Z,2018-10-02T23:11:47Z,2018-10-02T23:11:47Z,1,,3.966666666666667,13,216,Merged
➡️ Migrate core package 'base16-tomorrow-dark-theme' into ./packages,2018-10-02T19:14:47Z,2018-10-02T23:19:23Z,2018-10-02T23:19:23Z,1,,4.076666666666667,13,209,Merged
Add libcurl3 and libcurl4 as deps for .deb package,2018-10-05T20:51:39Z,2018-10-25T19:34:04Z,2018-10-25T19:34:04Z,2,,478.70694444444445,1,405,Merged
:arrow_up: github@0.20.1,2018-10-05T21:41:03Z,2018-10-05T23:11:08Z,2018-10-05T23:11:09Z,1,,1.5013888888888889,2,54,Merged
➡ Migrate core package 'go-to-line' into ./packages,2018-10-16T00:08:35Z,2018-10-16T15:35:20Z,2018-10-16T15:35:20Z,1,,15.445833333333333,12,177,Merged
➡️ Migrate core package 'line-ending-selector' into ./packages,2018-10-16T17:38:02Z,2018-10-16T21:37:00Z,2018-10-16T21:37:00Z,1,,3.9827777777777778,15,232,Merged
Add a command to log the syntax tree,2018-10-17T16:21:07Z,2018-10-18T22:32:44Z,2018-10-18T22:32:44Z,5,,30.19361111111111,6,2957,Merged
Migrate core package 'grammar-selector' into ./packages,2018-10-17T22:22:39Z,2018-10-18T16:02:16Z,2018-10-18T16:02:16Z,2,,17.66027777777778,15,48,Merged
Update deprecation-cop.less,2018-10-19T05:04:00Z,2018-11-01T04:14:05Z,2018-11-01T04:14:05Z,3,,311.16805555555555,1,455,Merged
WIP: Turn on render process tests on Linux in script/test,2018-10-19T14:01:52Z,,2021-05-17T20:11:40Z,1,,22590.163333333334,6,66,Closed
Don't soft-wrap spaces and '/' to new lines,2018-10-19T23:38:41Z,2018-10-20T17:11:09Z,2018-10-20T17:11:10Z,1,,17.54111111111111,2,1025,Merged
:arrow_up: language-java@0.31.0,2018-10-24T16:14:59Z,2018-10-24T17:28:36Z,2018-10-24T17:28:36Z,1,,1.2269444444444444,3,151,Merged
Implementing tree-sitter based indentation logic,2018-10-25T04:46:45Z,2021-05-31T18:30:01Z,2021-05-31T18:30:01Z,1,,22789.72111111111,11,3950,Merged
maintainGrammar -> maintainLanguageMode,2018-10-26T19:48:16Z,2018-10-26T20:54:50Z,2018-10-26T20:54:50Z,1,,1.1094444444444445,1,178,Merged
Style operators in typescript and flow in one-dark/light-syntax,2018-10-26T20:28:44Z,2018-11-01T05:22:08Z,2018-11-01T05:22:08Z,1,,128.89,4,815,Merged
"Add ""Release Notes"" section to PR templates",2018-10-29T17:06:38Z,2018-10-30T16:09:02Z,2018-10-30T16:09:02Z,1,,23.04,4,417,Merged
Color variable.language differently from other variables,2018-11-01T19:00:45Z,,2021-05-24T04:31:18Z,1,,22425.509166666667,2,1439,Closed
Adjust cursor scope when at end of line,2018-11-20T13:51:31Z,2018-11-21T04:20:58Z,2018-11-21T04:20:58Z,3,,14.490833333333333,2,3518,Merged
Toggle comment cursor placement,2018-11-21T06:35:53Z,2019-04-10T16:10:43Z,2019-04-10T16:10:43Z,2,,3369.5805555555557,3,2678,Merged
⬆️ github package,2018-11-21T16:41:42Z,2018-11-21T20:04:12Z,2018-11-21T20:04:12Z,1,,3.375,2,59,Merged
Avoid sending async updates on config update,2018-12-05T22:45:55Z,2018-12-06T18:35:03Z,2018-12-06T18:35:03Z,1,,19.81888888888889,1,1115,Merged
➡ Migrate core package 'solarized-light-syntax,2018-12-06T17:36:09Z,2019-01-03T06:48:18Z,2019-01-03T06:48:18Z,1,,661.2025,24,199,Merged
➡ Migrate core package 'solarized-dark-syntax' into ./packages,2018-12-07T00:37:39Z,2019-01-03T09:14:26Z,2019-01-03T09:14:26Z,1,,656.6130555555555,24,197,Merged
Only deref top-level symlinks in node_modules when copying assets,2018-12-11T21:35:50Z,2018-12-13T18:58:13Z,2018-12-13T18:58:14Z,1,,45.37305555555555,2,2049,Merged
Update GitHub package on beta,2018-12-18T14:28:38Z,2018-12-19T06:00:52Z,2018-12-19T06:00:52Z,1,,15.537222222222223,3,94,Merged
"When only a file is specified, don't open and index the parent directory",2018-12-20T21:17:47Z,2019-01-15T18:33:05Z,2019-01-15T18:33:05Z,1,,621.255,8,5039,Merged
Move getBuffer out of Event Subscription section,2018-12-29T01:06:34Z,2019-01-08T22:07:24Z,2019-01-08T22:07:24Z,1,,261.0138888888889,1,734,Merged
Document the reversed option to Selection.setBufferRange,2019-01-08T07:35:56Z,2019-04-26T15:01:57Z,2019-04-26T15:01:57Z,3,,2599.433611111111,1,400,Merged
README fixes,2019-01-10T21:44:45Z,,2019-01-17T23:48:46Z,1,,170.06694444444443,1,585,Closed
[wip] RFC: Session Management,2019-01-15T21:37:10Z,,2021-09-03T06:32:29Z,9,,23072.921944444446,1,576,Closed
Update windows atom.sh launch script to support WSL changes in 1809,2019-01-15T23:44:25Z,2021-09-03T06:36:59Z,2021-09-03T06:36:59Z,1,,23070.876111111113,1,708,Merged
Update how softWrap option behaves,2019-01-16T03:28:30Z,,2021-06-03T16:45:03Z,2,,20869.275833333333,7,1984,Closed
Enable autoFocus option to accept an element to focus on pane creation,2019-01-16T04:30:45Z,2019-04-27T20:05:33Z,2019-04-27T20:05:33Z,2,,2439.58,3,2127,Merged
Show Tree-sitter grammars in grammar selector,2019-01-24T06:33:45Z,2019-06-21T16:37:34Z,2019-06-21T16:37:35Z,10,,3562.063611111111,8,4037,Merged
Improve behavior when restoring session that references a missing project folder,2019-01-24T19:18:06Z,2019-01-24T23:11:30Z,2019-01-24T23:11:30Z,1,,3.89,3,3524,Merged
RFC: Block decoration ordering,2019-01-28T20:08:56Z,2019-02-01T19:58:45Z,2019-02-01T19:58:45Z,5,,95.83027777777778,1,333,Merged
Build performance improvements,2019-02-06T21:01:09Z,,2021-02-01T14:15:35Z,2,,17417.240555555556,20,2069,Closed
RFC: Grammar comment delims,2019-02-08T03:52:20Z,2021-09-03T09:05:16Z,2021-09-03T09:05:16Z,2,,22517.215555555555,1,245,Merged
Add linter to packages/ folder,2019-02-21T14:37:03Z,2019-02-25T12:35:04Z,2019-02-25T12:35:04Z,6,,93.96694444444445,73,1919,Merged
Add linter to spec/ folder,2019-02-22T11:45:31Z,2019-02-28T19:39:34Z,2019-02-28T19:39:34Z,6,,151.90083333333334,58,885,Merged
Revert to Electron 2 until we can overcome crashes on Electron 3,2019-02-25T21:59:51Z,2019-02-26T18:25:06Z,2019-02-26T18:25:06Z,3,,20.420833333333334,21,2166,Merged
⬆️ Electron 3 (Take Two),2019-02-26T22:23:23Z,2019-05-20T13:20:13Z,2019-05-20T13:20:14Z,2,,1982.9472222222223,7,1219,Merged
Override global jasmine spec functions,2019-02-26T22:47:35Z,2019-02-28T15:35:58Z,2019-02-28T15:35:58Z,3,,40.80638888888889,1,2599,Merged
Update versions of fuzzy-finder and snippets,2019-02-28T11:15:59Z,2019-02-28T12:37:32Z,2019-02-28T12:37:32Z,1,,1.3591666666666666,1,183,Merged
Stop using jasmine test functions from async-spec-helpers.js,2019-03-01T11:12:22Z,2019-03-01T18:26:23Z,2019-03-01T18:26:23Z,1,,7.233611111111111,42,277,Merged
⬆️ settings-view@0.260.1,2019-03-08T16:32:56Z,2019-03-08T18:41:32Z,2019-03-08T18:41:32Z,1,,2.1433333333333335,2,227,Merged
