title,createdAt,mergedAt,closedAt,reviewsCount,reviewDecision,reviewTimeHours,filesChanged,description,result
ESLint Plugin: Prefer next script component when using the inline script for Google Analytics.,2021-05-14T18:45:58Z,2021-08-16T18:55:07Z,2021-08-16T18:55:07Z,25,APPROVED,2256.1525,6,94,Merged
docs(image.md): update layout property part,2021-05-14T20:54:44Z,2021-05-16T17:59:50Z,2021-05-16T17:59:50Z,1,APPROVED,45.085,1,549,Merged
typo fix,2021-05-15T19:34:40Z,2021-05-15T20:42:52Z,2021-05-15T20:42:52Z,1,APPROVED,1.1366666666666667,1,23,Merged
Fix typo in dev-build-watcher.js,2021-05-17T17:02:03Z,2021-05-18T10:26:22Z,2021-05-18T10:26:22Z,1,APPROVED,17.405277777777776,1,25,Merged
Update postcss-loader to 4.3.0,2021-05-17T17:19:23Z,2021-05-19T19:14:46Z,2021-05-19T19:14:46Z,2,APPROVED,49.92305555555556,4,731,Merged
Add cms-drupal example,2021-05-17T17:56:57Z,2021-06-16T20:59:32Z,2021-06-16T20:59:32Z,4,APPROVED,723.0430555555556,46,65,Merged
Make next.config.js keys optional,2021-05-17T21:30:49Z,2021-05-18T21:49:50Z,2021-05-18T21:49:50Z,2,APPROVED,24.316944444444445,2,186,Merged
Ensure default params are detected after rewrite,2021-05-17T21:34:41Z,2021-05-18T19:24:22Z,2021-05-18T19:24:22Z,1,APPROVED,21.828055555555554,2,221,Merged
fix: replace usage of `fromEntries` in browser bundled `resolve-rewrites.ts`,2021-05-18T02:20:12Z,2021-05-18T20:18:57Z,2021-05-18T20:18:58Z,2,APPROVED,17.979166666666668,1,966,Merged
test(create-next-app): assert for typescript template dependencies,2021-05-18T09:03:43Z,2021-05-19T09:44:03Z,2021-05-19T09:44:04Z,1,APPROVED,24.67222222222222,1,269,Merged
Remove snippet that is not recommended.,2021-05-18T10:21:07Z,2021-05-19T09:56:54Z,2021-05-19T09:56:54Z,1,APPROVED,23.59638888888889,1,895,Merged
Add default revalidate value to docs,2021-05-18T20:37:30Z,2021-05-18T21:57:29Z,2021-05-18T21:57:29Z,1,APPROVED,1.3330555555555557,1,208,Merged
Update docs to show how to typecheck next.config.js,2021-05-18T23:25:56Z,2021-05-20T12:00:09Z,2021-05-20T12:00:09Z,2,APPROVED,36.570277777777775,1,348,Merged
restore webpack defaults for managed/immutablePaths,2021-05-19T09:13:46Z,2021-05-19T19:43:16Z,2021-05-19T19:43:17Z,3,APPROVED,10.491666666666667,1,109,Merged
server doesn't need to be contenthashing at all,2021-05-19T09:16:28Z,2021-05-19T18:44:51Z,2021-05-19T18:44:51Z,2,APPROVED,9.473055555555556,3,56,Merged
Include message body in redirect responses,2021-05-19T10:43:02Z,2021-07-09T16:32:49Z,2021-07-09T16:32:49Z,5,APPROVED,1229.8297222222222,2,809,Merged
react-loadable-plugin. Handle undefined opts.caller,2021-05-19T17:36:13Z,2021-05-19T20:56:29Z,2021-05-19T20:56:29Z,1,APPROVED,3.3377777777777777,1,641,Merged
Ensure CNA install succeeds with npm and example flags,2021-05-19T18:36:25Z,2021-05-19T20:27:41Z,2021-05-19T20:27:41Z,2,APPROVED,1.8544444444444443,2,471,Merged
Upgrades `web-vitals` to v1.1.2.,2021-05-19T21:17:44Z,2021-07-12T16:18:51Z,2021-07-12T16:18:51Z,2,APPROVED,1291.018611111111,5,287,Merged
"Add example with Typescript, ESLit, Prettier and Chakra UI",2021-05-20T01:32:45Z,,2022-08-08T03:23:56Z,1,REVIEW_REQUIRED,10681.853055555555,23,758,Closed
Follow up rewrites regression test for #25208,2021-05-20T03:56:16Z,2021-05-20T12:39:57Z,2021-05-20T12:39:57Z,1,APPROVED,8.728055555555555,4,446,Merged
remove cross-spawn,2021-05-20T11:56:05Z,,2021-05-20T13:47:55Z,1,CHANGES_REQUESTED,1.863888888888889,5,758,Closed
lazy load postcss plugins,2021-05-20T21:08:54Z,2021-05-21T00:31:45Z,2021-05-21T00:31:45Z,1,APPROVED,3.3808333333333334,1,55,Merged
Ensure externals are correct for mini-css-extract-plugin,2021-05-21T19:36:09Z,2021-05-23T11:15:58Z,2021-05-23T11:15:58Z,1,APPROVED,39.66361111111111,13,355,Merged
Fix ie11 has rewrite test,2021-05-21T20:22:02Z,2021-05-22T17:06:39Z,2021-05-22T17:06:39Z,1,APPROVED,20.74361111111111,2,620,Merged
Font optimization add preconnect,2021-05-21T23:59:05Z,2021-06-02T09:43:03Z,2021-06-02T09:43:04Z,1,APPROVED,273.73277777777776,8,339,Merged
"docs: advise users of `create-next-app --ts, --typescript`",2021-05-22T06:43:11Z,2021-06-11T02:48:07Z,2021-06-11T02:48:07Z,3,APPROVED,476.08222222222224,3,241,Merged
Add Embedded KeystoneJS example,2021-05-22T08:21:23Z,2022-09-30T00:45:36Z,2022-09-30T00:45:36Z,3,APPROVED,11896.40361111111,12,466,Merged
Fix PatternFly 4 example,2021-05-22T12:35:51Z,2021-05-22T15:06:14Z,2021-05-22T15:06:15Z,1,APPROVED,2.506388888888889,4,477,Merged
Update blog-starter-typescript postcss.config.js,2021-05-22T14:47:48Z,,2021-07-20T00:34:02Z,4,REVIEW_REQUIRED,1401.7705555555556,1,87,Closed
Update package.json blog-starter-typescript,2021-05-22T14:52:54Z,2021-05-24T08:44:29Z,2021-05-24T08:44:29Z,2,APPROVED,41.859722222222224,1,19,Merged
Updated with-mdx-remote dynamic components example,2021-05-22T16:21:26Z,2021-06-02T15:49:18Z,2021-06-02T15:49:19Z,2,APPROVED,263.46444444444444,1,213,Merged
docs: typo in rewrites page,2021-05-23T12:19:23Z,2021-05-23T13:19:38Z,2021-05-23T13:19:38Z,2,APPROVED,1.0041666666666667,1,758,Merged
New kontent UI screenshots,2021-05-24T07:36:18Z,2021-05-24T11:41:03Z,2021-05-24T11:41:04Z,1,APPROVED,4.079166666666667,6,263,Merged
Update beforeFiles rewrites to continue,2021-05-24T16:50:15Z,2021-05-24T17:59:56Z,2021-05-24T17:59:56Z,2,APPROVED,1.1613888888888888,5,690,Merged
Remove experimental tag from Script component,2021-05-25T06:23:20Z,2021-06-03T11:56:51Z,2021-06-03T11:56:51Z,2,APPROVED,221.5586111111111,18,45,Merged
Remove deprecated features,2021-05-25T12:50:55Z,2021-06-02T15:11:04Z,2021-06-02T15:11:04Z,2,APPROVED,194.33583333333334,22,892,Merged
Set default webpack publicPath value to override auto,2021-05-25T14:19:05Z,2021-05-29T12:15:27Z,2021-05-29T12:15:27Z,1,REVIEW_REQUIRED,93.93944444444445,3,274,Merged
Ensure history navigates correctly with dynamic routes + basePath,2021-05-25T16:23:56Z,2021-05-26T07:58:05Z,2021-05-26T07:58:06Z,1,REVIEW_REQUIRED,15.569166666666666,2,427,Merged
ESLint Config: Adds `alt` text rule for Image,2021-05-25T17:22:32Z,2021-06-01T07:10:52Z,2021-06-01T07:10:52Z,2,APPROVED,157.80555555555554,2,193,Merged
feat(analyzer): support options field,2021-05-25T17:57:47Z,,2021-05-26T15:40:02Z,2,REVIEW_REQUIRED,21.704166666666666,2,998,Closed
Ensure providing only query on dynamic route works as expected,2021-05-25T19:10:43Z,2021-05-28T12:51:41Z,2021-05-28T12:51:42Z,1,APPROVED,65.68277777777777,4,532,Merged
Script component docs,2021-05-25T21:01:00Z,2021-06-15T14:20:29Z,2021-06-15T14:20:29Z,7,REVIEW_REQUIRED,497.32472222222225,2,376,Merged
Export LayoutValue types,2021-05-26T14:59:23Z,,2021-07-20T20:12:52Z,1,CHANGES_REQUESTED,1325.2247222222222,1,409,Closed
Fix rewrite and dynamic params on navigating to initial history entry,2021-05-26T17:33:52Z,2021-06-01T21:29:43Z,2021-06-01T21:29:43Z,2,APPROVED,147.93083333333334,6,795,Merged
Assume a recent `react@experimental` if `reactRoot` is set,2021-05-26T18:00:06Z,2021-05-28T12:52:54Z,2021-05-28T12:52:54Z,1,APPROVED,42.88,2,234,Merged
Fix rewrite example for fallback site,2021-05-27T07:22:25Z,2021-05-27T23:28:15Z,2021-05-27T23:28:15Z,1,APPROVED,16.09722222222222,1,182,Merged
"Example: Treat ""mockServiceWorker"" as a generated artifact in ""with-msw""",2021-05-27T12:29:05Z,2021-05-27T23:18:15Z,2021-05-27T23:18:15Z,1,APPROVED,10.819444444444445,3,717,Merged
Update NextConfig type to not require experimental or future fields,2021-05-27T15:03:15Z,2021-07-20T18:42:30Z,2021-07-20T18:42:30Z,3,APPROVED,1299.6541666666667,4,828,Merged
Fix external check for non-local next import,2021-05-27T15:33:49Z,2021-05-28T11:17:09Z,2021-05-28T11:17:10Z,3,APPROVED,19.72222222222222,2,416,Merged
 Improve documentation of CDN asset paths ,2021-05-27T21:10:05Z,2021-05-27T23:23:12Z,2021-05-27T23:23:12Z,1,APPROVED,2.218611111111111,1,629,Merged
fix NextApiRequestCookies and NextApiRequestQuery types,2021-05-27T21:14:35Z,2022-05-23T00:48:26Z,2022-05-23T00:48:26Z,1,APPROVED,8643.564166666667,4,2323,Merged
Update `yarn next` script with `--enable-source-maps`,2021-05-27T21:35:44Z,2021-05-28T12:48:32Z,2021-05-28T12:48:32Z,1,APPROVED,15.213333333333333,1,218,Merged
Fix with-docker example fails to load image,2021-05-28T03:57:29Z,2021-05-28T16:56:12Z,2021-05-28T16:56:12Z,1,APPROVED,12.97861111111111,1,307,Merged
Add entrypoint tracing,2021-05-28T04:20:22Z,2021-08-16T19:29:11Z,2021-08-16T19:29:12Z,21,APPROVED,1935.1469444444444,27,627,Merged
up-to-date electron,2021-05-28T13:46:33Z,2021-06-03T02:50:45Z,2021-06-03T02:50:45Z,2,APPROVED,133.07,2,168,Merged
Update to latest webpack 5 and webpack-sources,2021-05-28T15:26:29Z,2021-05-29T12:14:43Z,2021-05-29T12:14:43Z,1,APPROVED,20.80388888888889,5,532,Merged
Support multiple pages directories for linting,2021-05-28T18:25:02Z,2021-07-20T21:29:54Z,2021-07-20T21:29:55Z,1,APPROVED,1275.081111111111,3,731,Merged
Update docs around ISR revalidation,2021-05-28T20:15:38Z,2021-07-20T20:11:47Z,2021-07-20T20:11:47Z,2,APPROVED,1271.9358333333332,1,237,Merged
Updated Readme,2021-05-29T06:54:51Z,2021-06-09T18:40:51Z,2021-06-09T18:40:51Z,2,APPROVED,275.76666666666665,1,207,Merged
Update tsconfig of example to be consistent with default output of next.js,2021-05-29T11:23:26Z,2021-06-03T22:31:14Z,2021-06-03T22:31:14Z,3,APPROVED,131.13,7,406,Merged
fix mobx-state-tree-typesript missing babel/core dependency,2021-05-29T19:36:39Z,2021-06-05T18:49:40Z,2021-06-05T18:49:40Z,1,APPROVED,167.21694444444444,1,562,Merged
Enable webpack5 for all apps,2021-05-31T12:42:35Z,2021-06-07T20:48:30Z,2021-06-07T20:48:30Z,2,REVIEW_REQUIRED,176.0986111111111,18,858,Merged
Don't show webpack version message in production server,2021-05-31T18:17:22Z,2021-06-02T09:19:48Z,2021-06-02T09:19:48Z,2,APPROVED,39.04055555555556,1,820,Merged
Upgrade amp optimizer to v2.8.0,2021-05-31T18:54:52Z,,2022-02-07T00:49:12Z,1,REVIEW_REQUIRED,6029.905555555555,2,79,Closed
fix: image placeholder type,2021-05-31T20:53:48Z,,2021-07-20T20:39:09Z,1,REVIEW_REQUIRED,1199.7558333333334,1,200,Closed
Ensure rewrites are resolved correctly through history,2021-06-01T01:18:07Z,2021-06-01T18:01:24Z,2021-06-01T18:01:24Z,1,APPROVED,16.72138888888889,5,460,Merged
Add missing file in mini-css-extract-plugin,2021-06-01T16:18:06Z,2022-05-23T00:16:51Z,2022-05-23T00:16:51Z,1,APPROVED,8527.979166666666,2,526,Merged
Enable Strict Mode in new `create-next-app` projects,2021-06-01T17:23:25Z,2021-06-02T10:08:55Z,2021-06-02T10:08:55Z,1,APPROVED,16.758333333333333,2,146,Merged
Add link to live demo already hosted,2021-06-02T10:33:52Z,2021-06-25T16:52:54Z,2021-06-25T16:52:54Z,2,APPROVED,558.3172222222222,1,119,Merged
ESLint Plugin: Fix Document and Head import rules,2021-06-02T17:11:29Z,2021-06-07T10:40:28Z,2021-06-07T10:40:28Z,1,APPROVED,113.48305555555555,5,10,Merged
Ensure has query encoding is normalized,2021-06-02T18:55:20Z,2021-06-17T15:52:12Z,2021-06-17T15:52:12Z,1,REVIEW_REQUIRED,356.9477777777778,5,289,Merged
Disable split chunks in webpack 5 in dev mode,2021-06-03T03:16:11Z,2021-06-03T11:42:02Z,2021-06-03T11:42:02Z,1,APPROVED,8.430833333333334,1,878,Merged
doc: update TS version for --incremental,2021-06-03T04:14:14Z,2021-06-03T12:54:12Z,2021-06-03T12:54:12Z,1,APPROVED,8.66611111111111,1,245,Merged
Prevent timeout when loading routes in development,2021-06-03T12:07:56Z,2021-07-12T16:26:58Z,2021-07-12T16:26:58Z,7,APPROVED,940.3172222222222,1,1105,Merged
Add with-joi example,2021-06-03T18:34:12Z,2021-08-03T00:43:08Z,2021-08-03T00:43:08Z,3,APPROVED,1446.148888888889,7,538,Merged
"Bump ""engines"" to node >= 12.0.0",2021-06-03T19:37:21Z,2021-06-03T22:21:17Z,2021-06-03T22:21:17Z,1,APPROVED,2.732222222222222,5,138,Merged
ESLint Config: Adds some more basic a11y rules,2021-06-04T02:10:36Z,2021-07-27T15:07:56Z,2021-07-27T15:07:57Z,1,REVIEW_REQUIRED,1284.9555555555555,1,975,Merged
Replace 'require' with 'import' in bench files and update dependancies,2021-06-04T11:09:43Z,2021-06-04T14:30:52Z,2021-06-04T14:30:52Z,1,APPROVED,3.3525,7,486,Merged
Update CNA build target in tsconfig,2021-06-04T15:06:38Z,2021-06-08T07:32:30Z,2021-06-08T07:32:30Z,2,APPROVED,88.43111111111111,1,417,Merged
Remove feature flags for static image and blurry placeholder,2021-06-04T21:57:23Z,2021-06-07T12:43:14Z,2021-06-07T12:43:14Z,3,APPROVED,62.76416666666667,8,514,Merged
Replace `CLIEngine` with `ESLint`,2021-06-05T05:58:50Z,2021-06-09T11:54:11Z,2021-06-09T11:54:11Z,1,APPROVED,101.9225,1,157,Merged
bugfix (config): fix typo in breakpoint config,2021-06-05T11:50:48Z,,2021-07-19T23:52:11Z,3,APPROVED,1068.0230555555556,1,508,Closed
Fix types for static image,2021-06-05T15:10:29Z,2021-06-07T23:27:54Z,2021-06-07T23:27:54Z,8,APPROVED,56.290277777777774,6,923,Merged
Update with-eslint example.,2021-06-05T18:56:29Z,2021-06-20T21:16:34Z,2021-06-20T21:16:34Z,1,REVIEW_REQUIRED,362.33472222222224,3,190,Merged
feat: have .tsx be in ts template for create-next-app,2021-06-05T22:15:08Z,2021-06-07T16:22:55Z,2021-06-07T16:22:55Z,1,APPROVED,42.12972222222222,1,809,Merged
Add run on Google Cloud Run button to the docker example,2021-06-06T11:57:32Z,2021-06-07T21:32:04Z,2021-06-07T21:32:04Z,12,APPROVED,33.57555555555555,4,759,Merged
feat: bump styled-components version on examples,2021-06-06T14:14:46Z,2021-06-06T19:59:08Z,2021-06-06T19:59:08Z,2,APPROVED,5.739444444444445,3,1189,Merged
tslib module missing in package.json,2021-06-06T18:17:39Z,2021-06-09T18:34:50Z,2021-06-09T18:34:50Z,2,APPROVED,72.2863888888889,1,758,Merged
Adding `--typescript` option,2021-06-06T20:20:35Z,2021-06-07T10:58:49Z,2021-06-07T10:58:49Z,2,APPROVED,14.637222222222222,1,758,Merged
Add docs on adding HTTP security headers.,2021-06-06T21:37:14Z,2021-06-18T17:34:33Z,2021-06-18T17:34:33Z,16,APPROVED,283.9552777777778,3,106,Merged
"Fix ""env"" key in babelrc with new Babel mode",2021-06-07T09:29:50Z,2021-06-07T16:21:49Z,2021-06-07T16:21:49Z,1,APPROVED,6.866388888888889,5,941,Merged
Take project references into account when running type check,2021-06-07T09:34:23Z,,2023-06-15T04:16:32Z,1,REVIEW_REQUIRED,17706.7025,1,1421,Closed
Add note to upgrading guide about React version,2021-06-07T11:12:18Z,2021-06-07T15:46:32Z,2021-06-07T15:46:32Z,1,APPROVED,4.570555555555556,6,737,Merged
docs: add 'Open in StackBlitz' buttons to various examples,2021-06-07T12:49:59Z,2021-06-08T20:45:02Z,2021-06-08T20:45:02Z,3,APPROVED,31.9175,154,882,Merged
fix: added typescript dependency in next-sitemap example,2021-06-07T20:25:48Z,2021-06-07T23:46:52Z,2021-06-07T23:46:52Z,1,APPROVED,3.351111111111111,1,138,Merged
Add warning for older TypeScript versions,2021-06-07T21:12:49Z,2021-06-08T07:21:09Z,2021-06-08T07:21:09Z,1,APPROVED,10.13888888888889,6,692,Merged
Prevent node inspect from causing webpack check to fail,2021-06-08T00:55:16Z,2021-06-08T07:23:08Z,2021-06-08T07:23:09Z,1,APPROVED,6.464444444444444,2,930,Merged
"docs(examples/with-iron-session): fix mutate + fetch, add TypeScript example link",2021-06-08T12:58:36Z,2021-06-08T15:21:14Z,2021-06-08T15:21:14Z,1,APPROVED,2.377222222222222,2,247,Merged
Fix loader url composition on image/next doc,2021-06-08T14:36:40Z,2021-06-10T04:34:48Z,2021-06-10T04:34:48Z,1,APPROVED,37.96888888888889,1,113,Merged
ESLint Updates,2021-06-08T14:50:09Z,2021-06-08T22:46:01Z,2021-06-08T22:46:01Z,8,APPROVED,7.931111111111111,19,1197,Merged
"docs: use descriptive links instead of ""click here""",2021-06-08T14:55:47Z,2021-06-09T18:23:17Z,2021-06-09T18:23:17Z,3,APPROVED,27.458333333333332,18,1425,Merged
remove opentelemetry/api,2021-06-08T15:42:18Z,2021-06-08T17:01:04Z,2021-06-08T17:01:04Z,1,APPROVED,1.3127777777777778,2,484,Merged
fix: move viewport meta tag to head in _app.js,2021-06-08T15:43:37Z,2021-06-09T02:25:04Z,2021-06-09T02:25:04Z,1,APPROVED,10.690833333333334,2,170,Merged
fix: use key while rendering arrays,2021-06-08T16:19:35Z,2021-06-09T02:30:04Z,2021-06-09T02:30:04Z,1,APPROVED,10.174722222222222,1,117,Merged
Refactor image optimizer static immutable header,2021-06-08T19:39:11Z,2021-06-08T22:05:03Z,2021-06-08T22:05:03Z,2,APPROVED,2.431111111111111,5,490,Merged
Improve check for eslint version,2021-06-08T20:26:47Z,2021-06-08T21:29:34Z,2021-06-08T21:29:34Z,1,APPROVED,1.0463888888888888,1,791,Merged
Add instructions for static export,2021-06-08T21:05:03Z,,2022-02-06T04:13:21Z,1,REVIEW_REQUIRED,5815.138333333333,1,758,Closed
Fix immutable header on static image,2021-06-08T21:31:41Z,2021-06-08T23:17:55Z,2021-06-08T23:17:55Z,2,APPROVED,1.7705555555555557,2,130,Merged
docs: add note for Image responsive layout,2021-06-08T22:04:54Z,2021-07-20T20:05:56Z,2021-07-20T20:05:56Z,3,APPROVED,1006.0172222222222,1,615,Merged
Add delay to placeholder removal,2021-06-08T23:33:21Z,2021-06-09T13:35:52Z,2021-06-09T13:35:52Z,1,REVIEW_REQUIRED,14.041944444444445,2,431,Merged
docs(examples/with-mobx-state-tree-typescript): add 'Open in StackBlitz' button,2021-06-09T08:18:33Z,2021-06-09T14:03:33Z,2021-06-09T14:03:34Z,1,APPROVED,5.75,1,634,Merged
(examples/with-i18n-next-intl): fixes warning ,2021-06-09T10:21:46Z,2021-07-19T23:49:45Z,2021-07-19T23:49:45Z,1,APPROVED,973.4663888888889,4,471,Merged
(example/with-antd-mobile): Fix the example,2021-06-09T11:17:00Z,,2022-09-30T00:07:37Z,1,REVIEW_REQUIRED,11460.843611111111,9,607,Closed
add global callback for refresh latency,2021-06-09T14:40:24Z,2021-06-09T17:35:58Z,2021-06-09T17:35:58Z,2,APPROVED,2.926111111111111,1,157,Merged
Add css blur when `placeholder=blur`,2021-06-09T16:53:49Z,2021-06-09T18:28:45Z,2021-06-09T18:28:45Z,2,APPROVED,1.5822222222222222,2,388,Merged
Update `json5` and remove `@types/json5`,2021-06-09T18:29:37Z,2021-06-11T02:02:11Z,2021-06-11T02:02:11Z,2,APPROVED,31.54277777777778,2,253,Merged
Update image documentation for static image,2021-06-09T19:21:19Z,2021-06-15T14:40:38Z,2021-06-15T14:40:38Z,18,REVIEW_REQUIRED,139.32194444444445,1,76,Merged
ESLint: More updates and bug fixes,2021-06-09T21:40:50Z,2021-06-10T09:02:51Z,2021-06-10T09:02:51Z,1,APPROVED,11.366944444444444,5,300,Merged
Add errors for invalid `placeholder=blur` usage,2021-06-09T21:51:08Z,2021-06-10T18:51:35Z,2021-06-10T18:51:35Z,9,APPROVED,21.0075,11,398,Merged
docs(examples/with-redux-persist): add 'Open in StackBlitz' button,2021-06-10T09:00:05Z,2021-06-10T23:44:23Z,2021-06-10T23:44:23Z,1,APPROVED,14.738333333333333,2,1496,Merged
Optimised Cypher queries in Neo4j example,2021-06-10T09:00:32Z,2021-07-19T20:18:40Z,2021-07-19T20:18:40Z,5,APPROVED,947.3022222222222,8,302,Merged
fix: use a client-side navigation when redirecting to a rewriten URL,2021-06-10T16:51:33Z,2021-06-16T19:50:10Z,2021-06-16T19:50:11Z,18,APPROVED,146.97694444444446,7,904,Merged
Remove React version checks and warnings that are no longer needed,2021-06-10T17:44:00Z,2021-06-14T19:34:53Z,2021-06-14T19:34:53Z,1,APPROVED,97.84805555555556,25,68,Merged
Fix delay between blur image and high res image,2021-06-10T19:31:52Z,2021-06-10T21:45:54Z,2021-06-10T21:45:54Z,8,REVIEW_REQUIRED,2.233888888888889,1,189,Merged
Update client-side default error,2021-06-11T02:38:50Z,2021-06-11T14:23:45Z,2021-06-11T14:23:45Z,6,REVIEW_REQUIRED,11.748611111111112,8,973,Merged
(examples/with-react-md): switch from node-sass to sass,2021-06-11T09:12:34Z,2021-06-11T22:58:00Z,2021-06-11T22:58:00Z,1,APPROVED,13.757222222222222,2,131,Merged
include lib folder when publishing next-codemod,2021-06-11T12:00:38Z,2021-06-11T13:36:48Z,2021-06-11T13:36:48Z,1,APPROVED,1.6027777777777779,1,781,Merged
docs: fix typo in with-unstated/README.md,2021-06-11T12:23:49Z,2021-06-11T14:12:51Z,2021-06-11T14:12:51Z,1,APPROVED,1.8172222222222223,1,19,Merged
(example/with-typescript-grapql): fix deps,2021-06-11T15:55:26Z,2021-06-13T16:40:28Z,2021-06-13T16:40:28Z,1,APPROVED,48.75055555555556,3,396,Merged
Fix Firefox image decode error,2021-06-11T16:17:53Z,2021-06-11T17:58:29Z,2021-06-11T17:58:29Z,2,APPROVED,1.6766666666666667,4,775,Merged
Ensure correct browser env is used,2021-06-11T18:09:25Z,2021-06-11T19:38:51Z,2021-06-11T19:38:51Z,1,REVIEW_REQUIRED,1.4905555555555556,2,671,Merged
Enable optimized loading strategy,2021-06-11T20:30:58Z,2021-06-12T11:26:48Z,2021-06-12T11:26:48Z,1,APPROVED,14.930555555555555,9,310,Merged
fix: don't create .eslintrc if package.json contains eslintConfig,2021-06-11T22:04:24Z,2021-06-14T20:57:19Z,2021-06-14T20:57:19Z,2,APPROVED,70.88194444444444,4,107,Merged
examples/with-mongodb: avoid destructuring of environment variables.,2021-06-12T04:00:21Z,2021-06-13T16:27:04Z,2021-06-13T16:27:04Z,2,APPROVED,36.445277777777775,1,1045,Merged
Update next-transpile-modules to 7.3.0 across examples,2021-06-12T20:42:32Z,2021-06-13T16:21:38Z,2021-06-13T16:21:38Z,1,APPROVED,19.651666666666667,5,550,Merged
(examples/with-tailwind-emotion-twin-macro): add new example,2021-06-14T09:06:39Z,,2022-08-08T03:27:01Z,1,REVIEW_REQUIRED,10074.339444444444,8,440,Closed
Remove deprecated features and enable future flag,2021-06-14T10:14:50Z,2021-06-14T14:20:34Z,2021-06-14T14:20:35Z,1,APPROVED,4.095555555555555,21,1449,Merged
(examples): fix missed peer dependencies,2021-06-14T11:13:16Z,2021-06-14T17:17:24Z,2021-06-14T17:17:24Z,1,APPROVED,6.068888888888889,8,671,Merged
Remove unsupported examples,2021-06-14T12:40:47Z,2021-06-14T18:27:06Z,2021-06-14T18:27:06Z,1,APPROVED,5.771944444444444,45,835,Merged
(examples/with-lingui): update example,2021-06-14T12:54:01Z,2021-06-17T16:29:58Z,2021-06-17T16:29:59Z,3,APPROVED,75.59916666666666,11,259,Merged
(examples/with-rbx-bulma-pro): update deps,2021-06-14T13:21:41Z,2021-06-14T17:28:24Z,2021-06-14T17:28:24Z,1,APPROVED,4.111944444444444,2,138,Merged
Follow the breaking change of jest-config,2021-06-14T14:21:45Z,2021-06-16T15:51:59Z,2021-06-16T15:51:59Z,2,APPROVED,49.50388888888889,2,973,Merged
Fix domain locales not available on client,2021-06-14T14:32:16Z,2021-06-22T16:55:53Z,2021-06-22T16:55:53Z,1,APPROVED,194.3936111111111,5,451,Merged
Update safari preload test,2021-06-14T15:30:10Z,2021-06-14T18:46:35Z,2021-06-14T18:46:35Z,1,APPROVED,3.2736111111111112,1,655,Merged
Fix react@next and react@experimental tests,2021-06-14T16:42:02Z,2021-06-14T19:40:15Z,2021-06-14T19:40:15Z,1,APPROVED,2.9702777777777776,2,378,Merged
Add lint checking events,2021-06-14T17:57:08Z,2021-06-15T01:31:40Z,2021-06-15T01:31:40Z,1,REVIEW_REQUIRED,7.575555555555556,9,553,Merged
[ESLint] Adds section to docs for migrating existing ESLint configurations,2021-06-14T22:00:38Z,2021-06-14T23:15:12Z,2021-06-14T23:15:13Z,2,APPROVED,1.2427777777777778,1,65,Merged
Update to latest version of webpack 5,2021-06-14T22:15:22Z,2021-06-15T07:59:41Z,2021-06-15T07:59:41Z,1,APPROVED,9.738611111111112,3,600,Merged
Allow specifying a custom image optimizer image cache folder using an environment variable,2021-06-14T22:32:27Z,,2022-05-22T23:05:51Z,2,REVIEW_REQUIRED,8208.556666666667,3,1035,Closed
[examples/cms-wordpress] fix typo on alert message,2021-06-15T12:28:14Z,2021-06-16T15:31:50Z,2021-06-16T15:31:51Z,1,APPROVED,27.06,1,527,Merged
Ensure all errors are added in manifest,2021-06-15T17:12:06Z,2021-06-15T18:36:25Z,2021-06-15T18:36:25Z,2,APPROVED,1.4052777777777778,2,123,Merged
Update examples to use React 17,2021-06-15T17:28:26Z,2021-06-16T16:43:26Z,2021-06-16T16:43:26Z,2,APPROVED,23.25,239,483,Merged
add missing step of installing next@latest,2021-06-15T18:19:30Z,2021-06-16T11:42:13Z,2021-06-16T11:42:13Z,3,APPROVED,17.378611111111113,1,880,Merged
docs(next/script): Improve formatting of docs,2021-06-15T21:55:32Z,2021-06-16T07:07:56Z,2021-06-16T07:07:56Z,1,APPROVED,9.206666666666667,1,259,Merged
Update next/image docs and examples,2021-06-15T22:43:42Z,2021-06-16T01:26:53Z,2021-06-16T01:26:53Z,3,APPROVED,2.7197222222222224,5,75,Merged
Fixed no-img-element documentation snippet.,2021-06-16T00:10:08Z,2021-06-16T06:57:45Z,2021-06-16T06:57:45Z,2,APPROVED,6.793611111111111,1,858,Merged
docs: fix ignoring-eslint-url during build,2021-06-16T06:12:39Z,2021-06-16T16:37:56Z,2021-06-16T16:37:56Z,2,APPROVED,10.421388888888888,1,110,Merged
Fix Show error when user put wrong values in width or height,2021-06-16T06:17:31Z,2021-06-17T20:17:32Z,2021-06-17T20:17:32Z,23,APPROVED,38.000277777777775,4,774,Merged
Fix failing Runner import,2021-06-16T08:00:10Z,2021-06-16T12:01:48Z,2021-06-16T12:01:48Z,1,APPROVED,4.027222222222222,1,36,Merged
fix(examples): `future.webpack5` -> top level `webpack5`,2021-06-16T08:55:48Z,2021-06-16T12:07:15Z,2021-06-16T12:07:15Z,2,APPROVED,3.1908333333333334,2,331,Merged
Update next/image docs and example with shimmer animation,2021-06-16T12:05:15Z,2021-06-16T14:54:26Z,2021-06-16T14:54:26Z,3,APPROVED,2.819722222222222,4,339,Merged
Fix babel-loader failing on JSON5 syntax,2021-06-16T15:16:41Z,2021-06-16T17:26:43Z,2021-06-16T17:26:43Z,2,APPROVED,2.167222222222222,4,815,Merged
